;bname;gname;RNAP_1.0X_60min_1;RNAP_1.0X_60min_2;RNAP_1.0X_60min_3;RNAP_1.0X_125min_1;RNAP_1.0X_125min_2;RNAP_1.0X_125min_3;RNAP_0.5X_60min_1;RNAP_0.5X_60min_2;RNAP_0.5X_60min_3;RNAP_0.5X_125min_1;RNAP_0.5X_125min_2;RNAP_0.5X_125min_3;RNAP_0.25X_1;RNAP_0.25X_2;RNAP_0.25X_3;RNAP_0.5X_1;RNAP_0.5X_2;RNAP_0.5X_3;RNAP_0.75X_1;RNAP_0.75X_2;RNAP_0.75X_3;RNAP_1.0X_1;RNAP_1.0X_2;RNAP_1.0X_3;Start;End;Orientation;Length;Chr
71;b0069;sgrR;373.474159148141;411.049487277755;431.453422439079;449.160382387822;422.095211174075;377.433642870347;499.083237601508;496.577062298832;394.783876204713;313.38244450145;342.866236378811;330.1275156361;293.04596517851;299.206461915301;362.820391503113;368.226414962171;487.784854850373;467.043995550371;495.932684884383;417.773289718732;454.757669893966;449.482124182047;487.082500590811;403.262078204441;75644;77299;-;1656;NC_000913.3
74;b0070;setA;325.247766225108;318.843417804548;237.894117635582;247.98433528729;281.396807449384;316.966237552617;293.141827290105;295.377735332926;356.202724666525;287.267240792996;276.30246155069;282.462045464043;252.266105946549;208.630356097404;143.48829042496;162.269267610448;205.527326481899;167.861778351845;170.697808035562;183.203860655346;114.284650025709;187.1879283226;102.70749213736;101.251950371678;77621;78799;+;1179;NC_000913.3
75;b0071;leuD;70.657273352351;68.9391173631455;75.6935828840489;78.6777609947626;66.7721238015486;63.3932475105234;88.1280809891139;113.014090040424;95.1070247220444;98.2756350081302;101.101582521957;110.336736509392;101.475463670229;118.054250279507;104.541468738185;110.779980772518;89.0618414754894;90.2114319033724;131.306006181201;112.148157690889;109.522789607971;127.102914293124;211.639680767892;199.012454178815;78848;79453;-;606;NC_000913.3
76;b0072;leuC;155.894618983759;134.431278858134;163.281871649877;136.441180459272;128.774810188701;92.6516694384572;170.690177915758;178.082808548547;159.708022646452;188.304363582012;195.295603505147;188.013799012003;105.26893894762;94.646942034432;127.089628662107;121.701950707836;98.6531167113114;121.043187110854;143.426560597928;117.284714531693;113.094184921274;115.54810390284;230.313770247412;181.555221356112;79464;80864;-;1401;NC_000913.3
77;b0073;leuB;139.07145866177;163.730403737471;163.281871649877;124.49012815627;110.889419884715;85.8247043219394;185.532802082345;152.397788084814;162.399730893302;211.67059847905;234.229132178199;232.14849361576;91.9917754767492;66.151088518689;88.1428069753325;118.581387869174;90.4320236520354;87.9275981842997;116.155313160293;105.299415236484;104.760929190233;84.350115849073;202.302636028133;143.149309146165;80867;81958;-;1092;NC_000913.3
78;b0074;leuA;131.220650511509;130.122584022937;130.84176469957;104.571707651267;83.4651547519358;121.910091366391;135.438945520112;154.110122782396;128.304759766532;180.057457147763;147.570632873664;165.946451710125;44.5733345093527;49.8677436525502;72.7690615726582;102.198432966196;97.2829345347654;77.6503464484724;126.255775174232;113.00425049769;109.522789607971;85.5055968881014;107.37601450724;90.7776106780561;81958;83529;-;1572;NC_000913.3
80;b0076;leuO;22.4308804293178;21.543474175983;12.9760427801227;25.8939466565042;42.924936729567;51.6898787393498;24.1192642707049;26.5411878125238;30.5060267976369;28.8641725198704;26.3743258752931;18.5365717335778;21.8124828450024;26.4604354074756;32.7973235257051;47.5885832896026;31.5141900605578;25.1221709097999;46.4621252641174;69.3435173508551;38.0948833419029;86.6610779271298;66.9154873016131;45.388805339028;84368;85312;+;945;NC_000913.3
82;b0077;ilvI;216.457996142916;222.328653496144;177.339251328343;253.959861438791;286.16624486378;280.880850508165;211.507394373873;259.4187066837;250.328866957079;308.571749081472;287.605744068673;326.596740067799;144.152060540885;149.603230957651;216.257351997618;166.169971158776;232.930970012819;179.280946947208;167.66766943138;180.635582234943;184.522091187342;192.965333517742;192.965591288373;176.318051509301;85630;87354;+;1725;NC_000913.3
83;b0078;ilvH;70.657273352351;51.7043380223591;44.3348128320858;74.694076893762;65.5797644479495;51.6898787393498;72.3577928121146;68.4933879032872;47.5535123610222;72.8476735025301;50.2368111910346;66.202041905635;57.8504979802238;67.1687975728227;101.46671965765;64.7516789022462;100.023298887857;74.2245958698634;57.5726334794498;64.206960510051;55.9518599084199;62.3959761075335;82.4772285345463;78.5575477021639;87357;87848;+;492;NC_000913.3
84;b0080;cra;1733.90705718626;1784.66140073843;1799.34459884368;5507.44326963338;5332.2310292951;5249.93617460227;1817.29379639657;1860.45164892304;2009.8088243149;5047.1067377602;5332.00954778843;5177.88237091273;3438.7853389556;3774.68288178181;4304.6487127488;5958.71474042598;5327.26830241081;3963.5934194507;5828.97662824395;4787.2709756294;4589.24297759487;4646.18925793319;3104.56737597019;3798.69386222019;88028;89032;+;1005;NC_000913.3
85;b0081;mraZ;1565.67545396638;1585.59969935235;1557.12513361472;681.209981271109;623.60394193232;589.069561482402;1554.76488145005;1613.01928512241;1802.54728930743;459.765033709364;411.941851766483;402.508414786261;756.798317839648;649.298376537286;594.451488903405;681.842980247749;724.826371392829;630.33810646407;685.821370746428;868.078106095889;489.281157922566;826.168942905304;801.429673496063;724.475162142178;89634;90092;+;459;NC_000913.3
86;b0082;rsmH;1796.71352238835;1779.49096693619;1846.92342237079;1067.62733906817;1110.08655820075;958.7009585053;1880.37494910457;2052.23313505224;1934.44099340309;727.789492822447;801.277138497001;768.826379997441;1149.42300904969;1093.01952413957;1071.03759638631;1432.33834294607;1156.43375700482;1066.55034680696;1267.60798274929;1340.64133544986;1244.03603413402;1121.97208889657;1632.4266553347;1471.64472695387;90094;91035;+;942;NC_000913.3
87;b0083;ftsL;546.191938453888;574.779891015225;574.189893020428;308.73551782755;294.512760338973;302.33702658865;595.560294684328;620.72132787354;602.045411212187;282.456545373018;269.394900011923;266.57355540669;299.684546913946;307.348134348371;359.745642422578;380.708666316821;305.550625369756;334.581639844153;283.822982591674;331.307916231863;351.187205808167;246.117461313049;393.712053193212;485.311072471146;91032;91397;+;366;NC_000913.3
88;b0084;ftsI;1784.37653815223;1735.54227961719;1819.88999991221;909.275896053396;910.962546149699;872.87625418336;1885.94093316704;1911.8216898505;1794.47216456688;626.077646800046;643.031183245242;606.410703855616;1037.51548836664;966.823601426993;887.577567914395;1085.95586785454;1212.6112262432;1133.9234415196;1048.42795704682;1043.57713149003;996.419292411648;1069.9754421403;1286.95599996358;1201.05761820197;91413;93179;+;1767;NC_000913.3
89;b0085;murE;6943.47903689532;6781.0239316324;6375.56235263361;4186.85199015167;4399.80601478062;4381.93632407356;6990.87598246277;7018.00375804056;6810.91910061358;2961.32665209813;3311.86177776895;3025.87466203356;1271.76258674557;1492.9791824141;1543.5240384285;1266.94851249696;2067.6049044079;1680.90161723752;1271.64816755487;1372.31676930149;1535.69998472046;1371.55599332671;1962.33556947289;1860.94101890015;93166;94653;+;1488;NC_000913.3
90;b0086;murF;4868.62259718342;4689.58345862797;4519.98823507607;2870.24439477096;2817.54515255463;2858.54782235914;4827.56351018262;4892.14023099229;4767.91254125419;2143.50843070181;2130.66875463975;2186.4327706701;1525.92543033082;2026.25872678015;2051.88255307693;1469.78509701002;2470.43846431242;2015.48325708167;1610.01364502181;1542.67923785483;1805.93556342708;1319.55934657043;2293.80065773436;2559.23033180827;94650;96008;+;1359;NC_000913.3
91;b0087;mraY;4698.14790592061;4747.31996941961;4144.76433135085;2552.54558771616;2728.1182010347;2885.85568282521;4395.27208133076;4488.88540971168;4774.19319383017;2073.40972601069;2134.43651547908;2023.1344006362;659.116329446812;806.025570873873;1018.76686201722;915.105052437768;852.253313811607;943.223325977033;905.001396448895;898.897447140714;844.039759044036;790.349030695424;883.90690203061;965.384975095481;96002;97084;+;1083;NC_000913.3
92;b0088;murD;3619.22255727042;3577.94019114725;3446.22069502091;2977.80386549798;3125.1738657832;2982.40847518739;3352.57773362798;3445.21741153534;3454.35891679124;2149.00636832464;2478.55867213767;2327.66379340213;1059.32797121164;1495.01460052237;1519.9509621444;1582.12535920187;2141.59474194138;1747.13279509063;1587.79262859114;1803.78754392903;1646.41323943287;1499.81438865886;1802.04963477367;2155.96825360383;97087;98403;+;1317;NC_000913.3
93;b0089;ftsW;2542.54029666317;2379.26128799556;2450.3094116465;1422.17522405723;1424.8694275509;1378.07167280569;2129.91656790532;2225.17893950804;2357.93642424087;975.196685849907;961.406974168424;966.549811822271;856.377043871181;963.770474264593;1116.13391623415;1210.77838140104;1224.94286583212;1356.59722912919;1242.35682771444;1444.22856507275;1145.22743046596;1121.97208889657;1118.8891946479;1318.02107811408;98403;99647;+;1245;NC_000913.3
94;b0090;murG;3615.85792520602;3409.03935360754;3204.00122979196;3099.3062305785;3226.52441083912;3365.69380244333;3125.3000510771;3208.915223269;3169.0378426251;2022.55380299949;1939.76887211382;2010.77668614715;933.194918238363;1125.58621387185;1153.03090520057;1139.78557682147;1424.98946360783;1454.80207904932;1172.66363981827;1336.36087141586;1071.41859399102;1195.92287539439;1083.09718981216;1201.05761820197;99644;100711;+;1068;NC_000913.3
95;b0091;murC;6379.34239409797;6475.96833730048;6279.32336868103;4695.7676340545;5209.41801587439;5175.8148390515;6147.62939699851;6335.63838105406;6272.57745124351;3223.16593138553;3603.23528267695;3516.65246602733;2083.5662961074;2339.71311545332;2528.46866055983;2429.35816989873;2585.53376714229;2722.32979313468;2487.74379403307;2270.3581236354;2644.02299694895;1875.34572634309;2259.56482702191;2665.71945202676;100765;102240;+;1476;NC_000913.3
96;b0092;ddlB;3758.29401593219;3717.54190380762;3326.19229930478;2669.06834767043;2617.22878114999;2872.20175259217;3318.25416524274;3326.21015005338;3597.91668995659;2181.99399406163;2186.55720708978;1898.67456185361;1576.18897775626;2077.14417948684;2351.15813024899;2035.38711151759;2426.59263466295;2592.15127114754;2102.91619130201;2047.77399386723;2446.40578961283;1916.94304374811;2491.43477139262;2484.16423067065;102233;103153;+;921;NC_000913.3
97;b0093;ftsQ;1572.40471809518;1579.56752658307;1618.7613368203;1499.85706402674;1441.56245850129;1407.33009473362;1433.24089608612;1434.93647657387;1495.69254916649;1027.42709326682;951.987572070105;990.382546908299;852.583568593789;1022.79759940435;1154.05582156075;1230.28189914268;1370.18217654599;1380.57748317946;1336.29112444407;1796.08270866783;1585.69951910671;1785.21820529887;2141.29559365162;2176.91693299108;103155;103985;+;831;NC_000913.3
98;b0094;ftsA;2881.24659114587;3097.95158650635;2767.14112286116;2692.97045227643;3084.63364776083;3021.41970442464;2557.56967670513;2523.12517688734;2986.00168183928;1834.93668162033;2401.31957493145;1979.88239992452;1720.34103829715;1998.78058231854;2050.85763671675;1994.03965390532;3433.67653442425;2522.49434271582;2191.80025702467;2887.60103733869;2519.02416098333;2680.71601054588;3053.21362990151;3273.23115425683;103982;105244;+;1263;NC_000913.3
99;b0095;ftsZ;13386.7494402168;13160.4775046245;11774.677486063;15759.4543035585;18269.3300158451;19571.9337083259;12390.8081870694;12501.7556270475;13461.2329424984;13826.6258792208;13973.9969929261;14189.3043151078;8121.83056889568;9563.41198169417;8563.17618928957;8073.67620432947;12423.4417947425;10278.3936526868;8031.88739348395;8166.26928407169;10045.144551218;7838.78336876865;11747.5584567413;11919.7985713417;105305;106456;+;1152;NC_000913.3
100;b0096;lpxC;8788.4189522067;9122.36870507823;9436.82711184422;7566.01202882546;7868.37937440035;7234.63246204711;8577.18144026682;8899.85959068338;8093.06946219661;5638.82227441754;7288.10538353934;6794.97758119437;14666.5237912157;15246.2993399766;13388.4824130089;15935.1541356299;13026.3219524227;17552.4040479334;17140.4840376537;15505.5529167739;19518.8658523075;12814.2847228249;13904.4157916259;17420.5726337754;106557;107474;+;918;NC_000913.3
101;b0097;secM;966.770946503596;1007.37285246896;1061.87283417337;877.406423245391;795.303688850588;752.916724278832;995.383483171782;992.297957248873;855.065986416116;576.596208194554;547.581241982277;573.751029848836;1256.58868563601;1209.03835631081;823.007837223163;1135.10473256347;1018.04535717367;1091.67251771676;1201.95497965869;1390.2947182443;1029.75231533581;1259.47433254095;941.485344592463;899.047490369209;107705;108217;+;513;NC_000913.3
102;b0098;secA;12075.6644791232;11823.9203667465;11615.7209620065;6178.69404065199;6654.55755243648;6619.23032082957;11642.1833306672;11756.8900335992;11777.1208160524;4054.04175463608;4341.08844704527;4499.97346179903;8260.29241652047;8719.73117581735;9053.08620945479;4826.73057070117;6927.64108461653;7657.69446005083;4415.92199249394;4033.053212838;4749.95576669352;3517.28428280244;4867.71265766153;3549.05543285554;108279;110984;+;2706;NC_000913.3
103;b0099;mutT;53.8341130303627;66.3539004620275;87.5882887658281;24.898025631254;28.616624486378;15.6044916948981;71.4301288017029;71.0618899496604;75.3678309118088;20.6172660856217;32.0259671342845;11.4750205969767;173.551493940671;223.895991909409;144.513206785138;91.2764630308771;101.393481064403;95.9210162010542;69.6931878961761;80.4727238392639;76.1897666838058;51.9966467562779;60.6907908084398;43.6430820567577;111044;111433;+;390;NC_000913.3
104;b0101;yacG;149.165354854963;155.974753034117;175.176577531656;81.6655240705131;82.2727953983367;78.0224584744903;161.41353781164;178.082808548547;168.680383469286;85.9052753567572;89.7983000039743;110.336736509392;420.127386971133;350.091914621985;418.16587495274;254.325871350991;265.815342249922;334.581639844153;175.748039042531;208.886644859366;278.568834437665;125.947433254095;116.713059247;162.352265251139;111649;111846;-;198;NC_000913.3
105;b0102;zapD;727.882069931362;743.680728554932;831.548074826195;415.299067529317;436.403523417264;371.58195848476;837.680601401788;832.194663024939;772.52026684604;358.053187686964;400.010609108613;444.877721605867;923.711230044884;646.245249374885;628.273728789289;730.991844956683;572.736149796224;800.483718534988;676.730954933884;600.977150374077;640.470226185743;366.287489372002;434.172580398838;541.174217503796;111856;112599;-;744;NC_000913.3
106;b0103;coaE;215.336452121451;205.955613122397;191.396631006809;188.22907377228;165.737950150272;194.080865455295;195.737106196874;164.384130967889;187.522341197238;160.814675467849;135.639390215793;151.823349436923;350.896463158734;244.250172992083;235.730762841006;389.290214123143;226.080059130089;311.743302653426;348.46593948088;376.680834992299;254.759532348976;415.973174050223;339.245958877945;272.332832034168;112599;113219;-;621;NC_000913.3
108;b0104;guaC;1200.0521029685;1271.06497638299;1279.22155074043;545.764721837088;552.062380716375;553.959455168881;1313.572238743;1310.79221099916;1314.45086054524;3456.14103815305;3843.11605611414;3476.93124088395;785.249382420086;758.19324532959;1181.72856328556;1044.60841024226;979.680256230384;1203.58036995132;924.192274275379;681.449874213341;957.133943965311;429.838946518564;370.369441343812;469.599562930713;113444;114487;+;1044;NC_000913.3
109;b0106;hofC;32.5247766225108;31.8843417804548;41.0908021370551;44.8164461362572;34.5784212543734;32.1842641207273;38.9618884372925;54.7947103226297;45.7590401964553;51.5431652140543;55.8884524500259;49.4308579562074;80.6113496445741;62.0802523021543;79.9434760939062;58.5105532249212;52.0669227087477;78.7922633080088;76.7635113059331;65.9191461236524;98.8086036680607;68.1733813026755;65.3593131783197;43.6430820567577;114522;115724;-;1203;NC_000913.3
110;b0107;hofB;63.9280092235556;78.418246000578;82.1816042741103;106.563549701767;101.350545055922;92.6516694384572;77.923776874585;59.0755470665852;69.9844144181081;109.958752456649;101.101582521957;142.996410516172;103.372201308924;76.3281790600258;75.8438106531931;96.7374479985365;93.1723880051274;118.759353391781;126.255775174232;154.096705224122;151.189068263177;202.20918182997;85.589576781133;104.743396936219;115714;117099;-;1386;NC_000913.3
112;b0109;nadC;612.363035720375;595.461626224169;673.672887668036;594.564852074345;567.563052313163;544.20664785957;622.462550986268;660.10502591793;549.108482357464;386.917360206834;457.782941978302;438.698864361341;663.858173543551;532.261835311913;722.566033925691;737.232970634008;670.01908433099;687.433949440888;700.972063767336;711.413122451365;630.946505350267;637.825533543676;574.228251495238;514.988368269741;117752;118645;-;894;NC_000913.3
