,bname,gname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Start,End,Orientation,Length,Chr
212,b0231,dinB,311.4004466,-0.376968709,0.221572719,-1.701331785,0.088880703,0.214512197,250898,251953,+,1056,NC_000913.3
213,b0232,yafN,63.21866178,-0.498384008,0.305552106,-1.63109335,0.102870624,0.237178452,252005,252298,+,294,NC_000913.3
214,b0233,yafO,45.10243848,-0.372282495,0.392216522,-0.949175962,0.342531125,0.529842601,252301,252699,+,399,NC_000913.3
215,b0234,yafP,22.91475227,-0.811852948,0.458827295,-1.769408569,0.076825717,0.193982537,252709,253161,+,453,NC_000913.3
216,b0237,pepD,6011.838916,0.072190565,0.293317808,0.246117225,0.805591489,0.896201195,254259,255716,-,1458,NC_000913.3
217,b0238,gpt,602.6196461,1.475990422,0.482986524,3.055966054,0.002243367,0.015034445,255977,256435,+,459,NC_000913.3
218,b0239,frsA,1243.182201,0.315079219,0.194389557,1.620864945,0.105046606,0.241154099,256527,257771,+,1245,NC_000913.3
219,b4710,insB9,79.17869395,-0.697138786,0.372368173,-1.872176077,0.061182248,0.16422176,257923,258426,-,504,NC_000913.3
220,b4709,insA9,19.04400805,-0.587060569,0.492187693,-1.192757515,0.232964353,0.414628973,258345,258620,-,276,NC_000913.3
221,b0241,phoE,80.58283142,-0.831153969,0.375228909,-2.215058459,0.026756052,0.091563648,259045,260100,-,1056,NC_000913.3
222,b0242,proB,844.3292492,0.113360691,0.255072408,0.444425532,0.656734958,0.800196629,260388,261491,+,1104,NC_000913.3
223,b0243,proA,1255.65055,0.278629789,0.300986702,0.925721259,0.354590857,0.540844652,261503,262756,+,1254,NC_000913.3
224,b0244,thrW,60.0473939,0.508724365,0.282913757,1.798160582,0.072151564,0.185068533,262871,262946,+,76,NC_000913.3
225,b0245,ykfI,44.71002862,0.640524688,0.385758625,1.660428687,0.096828243,0.227980351,263328,263669,-,342,NC_000913.3
226,b0246,yafW,21.03026984,0.235010134,0.547940228,0.428897391,0.667997899,0.809239743,263690,264007,-,318,NC_000913.3
227,b0247,ykfG,16.66343614,-0.23013648,0.436023801,-0.52780715,0.597633194,0.753772894,264256,264732,-,477,NC_000913.3
228,b0248,yafX,95.27213343,0.465061508,0.271684821,1.711768463,0.086939346,0.211594257,264748,265206,-,459,NC_000913.3
229,b0249,ykfF,41.72442276,0.660014028,0.31402715,2.101773773,0.035573098,0.112247661,265304,265543,-,240,NC_000913.3
230,b0250,ykfB,367.6062551,-0.370869766,0.212159062,-1.748074125,0.080451193,0.200261585,265620,266087,-,468,NC_000913.3
231,b0251,yafY,24.57002554,-0.063307689,0.459900193,-0.137655279,0.890512865,0.946433142,266110,266553,-,444,NC_000913.3
232,b0252,yafZ,32.47138369,0.011417004,0.450805433,0.02532579,0.979795103,0.98982797,267184,268005,-,822,NC_000913.3
233,b0253,ykfA,129.0029714,0.011708307,0.239732463,0.048839055,0.961047558,0.978710315,268097,268960,-,864,NC_000913.3
234,b0254,perR,86.05039145,0.277832672,0.338159134,0.821603334,0.411302691,0.595888032,269289,270182,-,894,NC_000913.3
235,b0256,insI1,499.3743644,-0.004671684,0.276843627,-0.016874811,0.986536488,0.994899051,270603,271754,+,1152,NC_000913.3
236,b4690,eyeA,45.89205244,-0.128200309,0.31058133,-0.412775325,0.679771231,0.817139564,272580,272654,+,75,NC_000913.3
237,b0258,ykfC,234.5850737,0.082405965,0.234560709,0.351320411,0.725347984,0.848722185,272847,273992,+,1146,NC_000913.3
238,b0259,insH1,1023.438642,0.428864649,0.220953646,1.940971135,0.052261779,0.146094606,274101,275081,-,981,NC_000913.3
239,b0260,mmuP,54.48746264,-0.419348385,0.432631919,-0.969295992,0.332397529,0.519130503,275325,276728,+,1404,NC_000913.3
240,b0261,mmuM,575.1966374,0.207028507,0.264624202,0.782349104,0.434009436,0.616205044,276715,277647,+,933,NC_000913.3
241,b0262,afuC,63.05667128,0.124252513,0.384503328,0.323150682,0.746581129,0.860373179,277756,278802,-,1047,NC_000913.3
242,b0264,insB2,115.6028372,-0.319498865,0.40092257,-0.79690915,0.425503796,0.607755246,279178,279681,-,504,NC_000913.3
243,b0265,insA2,29.34927349,-0.16977713,0.486663783,-0.348859183,0.727195029,0.849899998,279600,279875,-,276,NC_000913.3
244,b0266,yagB,91.6899936,0.142283358,0.237684503,0.59862278,0.549424462,0.719031009,280385,280735,-,351,NC_000913.3
245,b0267,yagA,12.52272155,0.328384972,0.520237694,0.631221028,0.527896014,0.698965427,280829,281983,-,1155,NC_000913.3
246,b0268,yagE,299.4376758,-0.877355253,0.357405773,-2.454787583,0.014096786,0.057078577,282278,283186,+,909,NC_000913.3
247,b0269,yagF,392.9959229,-0.548382975,0.321774929,-1.704243947,0.088335522,0.213578713,283201,285168,+,1968,NC_000913.3
248,b0270,yagG,58.97051871,-0.389466452,0.467097386,-0.833801395,0.404392909,0.589041886,285395,286777,+,1383,NC_000913.3
249,b0271,yagH,162.3118383,-0.22414085,0.396139133,-0.565813452,0.571520601,0.737181387,286789,288399,+,1611,NC_000913.3
250,b0272,xynR,122.6263474,0.355381419,0.226159386,1.571375946,0.11609535,0.259307394,288404,289162,-,759,NC_000913.3
251,b0273,argF,61.78998688,-0.407951614,0.340067984,-1.19961782,0.230287802,0.411627998,289301,290305,-,1005,NC_000913.3
252,b4688,ykgS,16.75751109,1.379607651,0.561840351,2.455515429,0.014068271,0.057078577,290510,290638,+,129,NC_000913.3
253,b0274,insB3,106.6574889,-0.217348798,0.448185165,-0.484953129,0.627709594,0.777191707,290649,291152,-,504,NC_000913.3
254,b0275,insA3,27.11205883,0.010422967,0.385569046,0.027032686,0.978433664,0.989688465,291071,291346,-,276,NC_000913.3
255,b0276,yagJ,234.514074,0.231867717,0.351113127,0.660378946,0.50901068,0.685858827,291500,292231,+,732,NC_000913.3
256,b0277,yagK,55.75110252,0.042845256,0.393881567,0.108777003,0.913379365,0.958148219,292322,292948,-,627,NC_000913.3
257,b0278,yagL,20.151177,1.024824797,0.481549947,2.128179647,0.033322192,0.107144885,293220,293918,-,699,NC_000913.3
258,b0279,yagM,20.99779709,1.112958542,0.517719567,2.149732431,0.031576386,0.103088362,293945,294799,-,855,NC_000913.3
259,b4729,ykgV,23.59980466,0.57918318,0.571091535,1.014168736,0.310502244,0.498327532,294918,295142,-,225,NC_000913.3
260,b0280,yagN,301.187293,0.480423514,0.28274062,1.699166941,0.089287733,0.215328516,295139,295579,-,441,NC_000913.3
261,b0281,intF,397.1104879,-0.821939621,0.354737521,-2.317036042,0.020501769,0.074916258,295696,297096,-,1401,NC_000913.3
262,b0282,yagP,37.75907352,-0.43798502,0.312836921,-1.400042609,0.161500559,0.324525466,297381,297791,-,411,NC_000913.3
263,b0283,paoD,57.46773672,-1.063608701,0.40862227,-2.602914181,0.009243509,0.041823259,297770,298726,-,957,NC_000913.3
264,b0284,paoC,126.0058261,-1.412060488,0.484097729,-2.916891369,0.003535389,0.020488034,298736,300934,-,2199,NC_000913.3
265,b0285,paoB,46.47909663,-1.550662407,0.501986485,-3.089052103,0.002007962,0.013884115,300931,301887,-,957,NC_000913.3
266,b0286,paoA,37.28524803,-2.044006958,0.62679023,-3.261070229,0.001109925,0.008961374,301884,302573,-,690,NC_000913.3
267,b0287,yagU,347.6332453,-0.586665236,0.486087569,-1.206912651,0.227465785,0.408545668,302991,303605,+,615,NC_000913.3
268,b0288,ykgJ,20.44067284,0.136165813,0.467251397,0.291418738,0.770731085,0.874356538,303853,304182,-,330,NC_000913.3
269,b0289,ecpE,58.94519438,-0.347082445,0.278391425,-1.246742586,0.212491898,0.388927479,304495,305205,-,711,NC_000913.3
270,b0290,ecpD,150.5537038,-0.388604162,0.256253461,-1.516483565,0.129397123,0.279104066,305174,306817,-,1644,NC_000913.3
271,b0291,ecpC,71.096569,-0.398753606,0.261401963,-1.52544228,0.12714882,0.275625389,306807,309332,-,2526,NC_000913.3
272,b0292,ecpB,10.75899837,-0.220884493,0.526370208,-0.419637148,0.674750546,0.814400662,309358,310026,-,669,NC_000913.3
273,b0293,ecpA,81.62367884,0.02999881,0.277197467,0.108221805,0.913819749,0.95836165,310084,310671,-,588,NC_000913.3
274,b0296,ykgM,11.70294403,0.925578311,0.621928915,1.488238107,0.136688111,0.290248106,312514,312777,-,264,NC_000913.3
275,b4671,ykgR,68.79006803,-1.270259454,0.771523674,-1.646429652,0.099675332,0.232921271,313141,313242,-,102,NC_000913.3
276,b0298,insE1,46.53031437,0.010798044,0.368377964,0.029312405,0.976615433,0.988677229,315291,315590,+,300,NC_000913.3
277,b0299,insF1,178.8533223,-0.377371398,0.34649607,-1.089107295,0.276106573,0.464773653,315587,316453,+,867,NC_000913.3
278,b0304,rclA,211.0946036,-1.525405231,0.405717054,-3.759775974,0.000170066,0.002161237,318676,320001,-,1326,NC_000913.3
279,b0305,rclR,55.14050426,-0.83537402,0.554216922,-1.507305147,0.131732459,0.282683181,320227,321081,+,855,NC_000913.3
280,b0306,ykgE,765.2527054,2.347983333,0.77874662,3.015079965,0.002569115,0.016574275,321608,322327,+,720,NC_000913.3
281,b0307,ykgF,1466.8294,2.492054839,0.71813524,3.470174835,0.00052012,0.005069253,322338,323765,+,1428,NC_000913.3
282,b0308,ykgG,467.5422994,2.620830625,0.787847409,3.326571355,0.000879215,0.007440219,323758,324453,+,696,NC_000913.3
283,b0310,ykgH,16.62802187,0.149598073,0.946519344,0.15805073,0.874416824,0.938449471,324696,325364,-,669,NC_000913.3
284,b0311,betA,500.5203035,-3.907570635,0.563475619,-6.934764348,4.07E-12,6.58E-10,325577,327247,-,1671,NC_000913.3
285,b0312,betB,813.7614405,-4.071922911,0.555148424,-7.334836478,2.22E-13,5.99E-11,327261,328733,-,1473,NC_000913.3
286,b0313,betI,414.8992618,-4.304323723,0.54675777,-7.87245094,3.48E-15,1.17E-12,328747,329334,-,588,NC_000913.3
287,b0314,betT,568.1591237,-3.054247908,0.436098505,-7.003573437,2.50E-12,4.59E-10,329463,331496,+,2034,NC_000913.3
288,b0315,pdeL,69.44758425,0.034233633,0.357188694,0.095841872,0.923646162,0.961991379,332371,333459,+,1089,NC_000913.3
289,b0316,yahB,173.588805,0.48270575,0.325030897,1.485107274,0.137515409,0.291230278,333501,334433,-,933,NC_000913.3
290,b0318,yahD,53.64905063,-0.583247832,0.481910072,-1.210283549,0.226170108,0.40769077,335280,335885,+,606,NC_000913.3
291,b0319,yahE,14.58343238,-0.479464445,0.45574062,-1.052055541,0.292774068,0.482391489,335925,336788,+,864,NC_000913.3
292,b0320,yahF,19.96483296,-0.960230315,0.366061748,-2.623137542,0.008712409,0.03977618,336778,338325,+,1548,NC_000913.3
293,b0321,yahG,70.32499573,-0.766705298,0.34260746,-2.237853482,0.025230611,0.087829452,338325,339743,+,1419,NC_000913.3
294,b0322,yahH,32.90838781,-0.967735972,0.353733019,-2.735780717,0.006223248,0.030887164,339769,340089,+,321,NC_000913.3
295,b0323,yahI,16.93918931,-0.680845872,0.452602617,-1.504290619,0.132506553,0.28404293,340165,341115,+,951,NC_000913.3
296,b0324,yahJ,241.2706275,0.125186524,0.200977978,0.622886773,0.533358931,0.703664995,341125,342507,+,1383,NC_000913.3
297,b0325,yahK,884.0535235,-3.031404465,0.381253295,-7.951156116,1.85E-15,7.47E-13,342884,343933,+,1050,NC_000913.3
298,b0327,yahM,70.54802908,0.404774114,0.53385738,0.758206459,0.448327395,0.630560673,345404,345649,+,246,NC_000913.3
299,b0328,yahN,217.2971713,0.669696648,0.560673407,1.19445053,0.232301781,0.414306384,345666,346337,-,672,NC_000913.3
300,b0329,yahO,3298.899338,-0.700561526,0.6211749,-1.127800762,0.259404071,0.444991293,346484,346759,+,276,NC_000913.3
301,b0330,prpR,126.0973245,-1.949239706,0.563460106,-3.459410318,0.00054136,0.005209919,346857,348443,-,1587,NC_000913.3
302,b0331,prpB,15.79438892,-0.820386713,0.461077475,-1.779281701,0.075193589,0.190336714,348682,349572,+,891,NC_000913.3
303,b0333,prpC,12.71361616,-1.135787869,0.464985203,-2.442632285,0.014580585,0.05880206,350012,351181,+,1170,NC_000913.3
304,b0334,prpD,13.53891467,-0.14195843,0.427020928,-0.332439047,0.739557758,0.857610935,351215,352666,+,1452,NC_000913.3
305,b0335,prpE,32.19102635,-0.555862838,0.373352475,-1.488841981,0.136528985,0.290248106,352706,354592,+,1887,NC_000913.3
306,b0336,codB,42.31076914,0.30329744,0.309852197,0.978845536,0.327656306,0.51430724,354922,356181,+,1260,NC_000913.3
307,b0337,codA,396.0313101,0.106351593,0.23543387,0.451725966,0.65146641,0.796367974,356171,357454,+,1284,NC_000913.3
308,b0338,cynR,59.35786467,-0.148625864,0.318049688,-0.467303912,0.640282458,0.788327057,357791,358690,-,900,NC_000913.3
309,b0339,cynT,29.00479128,-0.568967166,0.364794935,-1.559690419,0.118833057,0.262523057,358799,359458,+,660,NC_000913.3
310,b0340,cynS,14.77867017,-0.068649502,0.457921414,-0.149915466,0.88083131,0.941773167,359489,359959,+,471,NC_000913.3
311,b0341,cynX,32.66329827,-0.683247033,0.321443955,-2.125555704,0.033540271,0.107334175,359992,361146,+,1155,NC_000913.3
312,b0342,lacA,22.98312997,-0.678912204,0.479490718,-1.415902705,0.156803993,0.318409715,361249,361860,-,612,NC_000913.3
313,b0343,lacY,36.10656941,-0.968101857,0.544884057,-1.77671166,0.075615693,0.191285477,361926,363179,-,1254,NC_000913.3
314,b0344,lacZ,189.9335984,-0.81409116,0.514017745,-1.583780265,0.113243732,0.255264554,363231,366305,-,3075,NC_000913.3
315,b0345,lacI,399.2483614,-0.927247098,0.434296347,-2.135056178,0.032756422,0.10557747,366428,367510,-,1083,NC_000913.3
316,b0346,mhpR,371.253249,-2.497669328,0.67997961,-3.673153268,0.000239576,0.00276881,367587,368420,-,834,NC_000913.3
317,b0347,mhpA,17.8482448,-1.604748612,0.685767734,-2.340075996,0.019279816,0.071724866,368611,370275,+,1665,NC_000913.3
318,b0349,mhpC,19.31396575,-1.689391008,0.699402656,-2.415476971,0.015714616,0.061954798,371239,372105,+,867,NC_000913.3
319,b0350,mhpD,17.12184586,-1.620182593,0.546182221,-2.966377394,0.003013305,0.018412112,372115,372924,+,810,NC_000913.3
320,b0351,mhpF,29.33591987,-0.880272398,0.441502705,-1.993809749,0.04617285,0.13302648,372921,373871,+,951,NC_000913.3
321,b0352,mhpE,34.63792303,-0.64244084,0.358712674,-1.790962201,0.073299361,0.187063669,373868,374881,+,1014,NC_000913.3
322,b0353,mhpT,69.64359149,0.306053853,0.297482868,1.028811693,0.303568171,0.491763417,375459,376670,+,1212,NC_000913.3
323,b0354,yaiL,214.6109372,0.535882187,0.269114415,1.991280127,0.046450099,0.133634887,376772,377311,+,540,NC_000913.3
324,b0355,frmB,120.1649918,-0.069036975,0.218197236,-0.316397109,0.751701111,0.861612637,377535,378368,-,834,NC_000913.3
325,b0356,frmA,564.2611198,-0.780573938,0.429192404,-1.818703992,0.068956602,0.178800934,378462,379571,-,1110,NC_000913.3
326,b0357,frmR,95.58975817,-0.815937858,0.399962022,-2.040038335,0.041346508,0.123494731,379606,379881,-,276,NC_000913.3
327,b0358,yaiO,46.61737204,-1.050250237,0.433541301,-2.422491775,0.015414475,0.061241908,380069,380842,-,774,NC_000913.3
328,b0360,insC1,102.3669263,-0.367547544,0.283320678,-1.297284572,0.194533291,0.365994028,381351,381716,+,366,NC_000913.3
329,b0361,insD1,186.4819876,-0.383328053,0.199259965,-1.923758507,0.054384861,0.150986109,381674,382579,+,906,NC_000913.3
330,b0363,yaiP,19.46813061,-1.505769021,0.544983529,-2.76296244,0.005727936,0.02918426,382739,383935,-,1197,NC_000913.3
331,b0368,tauD,48.88983906,0.073652847,0.292347313,0.251936117,0.801090442,0.894139364,387795,388646,+,852,NC_000913.3
332,b0369,hemB,1072.671723,0.362172641,0.199983632,1.811011414,0.070139085,0.181111376,388753,389727,-,975,NC_000913.3
333,b4767,ytiB,18.71769295,0.378045565,0.571249988,0.66178656,0.508108021,0.685327424,391592,391648,-,57,NC_000913.3
334,b0372,insF2,199.0723411,-0.198136127,0.361508258,-0.548081883,0.58363568,0.746146121,391739,392605,-,867,NC_000913.3
335,b0373,insE2,52.10204581,0.098993933,0.29728823,0.332989748,0.739142022,0.857610935,392602,392901,-,300,NC_000913.3
336,b0375,iprA,12.73307612,2.11803495,0.69725682,3.037668314,0.002384162,0.01565574,394506,395129,+,624,NC_000913.3
337,b0376,ampH,357.4308871,0.311368974,0.290173667,1.073043525,0.283251588,0.471503158,395130,396287,-,1158,NC_000913.3
338,b0377,sbmA,242.9760762,0.239290885,0.252952568,0.945991126,0.344153113,0.531178927,396639,397859,+,1221,NC_000913.3
339,b0378,yaiW,461.6856153,0.51351382,0.204174624,2.515071705,0.011900818,0.050354401,397872,398966,+,1095,NC_000913.3
340,b0379,yaiY,122.7396477,1.756780043,0.48055245,3.655750879,0.00025643,0.002921861,399025,399333,-,309,NC_000913.3
341,b0380,yaiZ,321.9743498,-0.100288828,0.288549562,-0.34756188,0.728169239,0.850301551,399593,399805,+,213,NC_000913.3
342,b0381,ddlA,1035.554322,0.321062377,0.228827659,1.403075041,0.160594463,0.323669458,399829,400923,-,1095,NC_000913.3
343,b0382,iraP,254.7642555,-0.27526139,0.516533308,-0.532901531,0.594101746,0.75192164,401386,401646,+,261,NC_000913.3
344,b0383,phoA,263.6933288,0.560426714,0.356871778,1.570386757,0.116325162,0.259677306,401747,403162,+,1416,NC_000913.3
345,b0384,psiF,383.107535,-1.572498491,0.463508182,-3.392601364,0.000692323,0.006209417,403281,403601,+,321,NC_000913.3
346,b0385,dgcC,64.46556548,-0.394560703,0.315401379,-1.250979637,0.210941907,0.387493194,403703,404818,+,1116,NC_000913.3
347,b0386,proC,585.2781226,-0.116542109,0.322030544,-0.361897686,0.717428489,0.843849444,404835,405644,-,810,NC_000913.3
348,b0387,yaiI,400.9758285,0.381419432,0.272030536,1.402119915,0.160879441,0.323995413,405764,406222,+,459,NC_000913.3
349,b0388,aroL,755.4494702,0.831423115,0.46667075,1.781605371,0.074813608,0.190043697,406405,406929,+,525,NC_000913.3
350,b0389,yaiA,441.0700892,-0.482220979,0.406491595,-1.186300001,0.235503846,0.417081024,406979,407170,+,192,NC_000913.3
351,b0390,aroM,207.4772346,0.156139361,0.494180443,0.315956172,0.752035775,0.861752043,407428,408105,+,678,NC_000913.3
352,b0391,ppnP,940.3884038,0.184873913,0.277425851,0.666390363,0.50516162,0.683404266,408177,408461,+,285,NC_000913.3
353,b4732,ykiD,23.64059835,0.553948899,0.444008604,1.247608479,0.212174472,0.388927479,408947,409030,+,84,NC_000913.3
354,b0393,rdgC,356.0216647,0.756399721,0.27579507,2.742615095,0.006095209,0.030476043,409108,410019,-,912,NC_000913.3
355,b0394,mak,369.3431864,-0.074746972,0.398057778,-0.187779202,0.85104974,0.925402204,410144,411052,+,909,NC_000913.3
356,b0396,araJ,126.8576605,-0.385868708,0.234101296,-1.648298042,0.099291526,0.232411073,411297,412481,-,1185,NC_000913.3
357,b0397,sbcC,477.4949953,0.520119465,0.206737065,2.515850104,0.011874567,0.050348352,412607,415753,-,3147,NC_000913.3
358,b0398,sbcD,219.7928778,0.106664283,0.226210529,0.471526609,0.637264723,0.786851571,415750,416952,-,1203,NC_000913.3
359,b0399,phoB,163.0804252,-0.502615774,0.224117694,-2.242642091,0.024919904,0.086897423,417142,417831,+,690,NC_000913.3
360,b0400,phoR,130.8767246,0.013568492,0.207975026,0.06524097,0.947982141,0.97226768,417889,419184,+,1296,NC_000913.3
361,b0401,brnQ,1323.787395,-0.886722108,0.285069021,-3.11055233,0.001867378,0.013275122,419591,420910,+,1320,NC_000913.3
362,b0402,proY,432.4589577,0.325329031,0.225441608,1.443074476,0.148999493,0.307344695,420986,422359,+,1374,NC_000913.3
363,b0403,malZ,225.2119859,0.070909673,0.24552039,0.288813782,0.772723885,0.874655334,422518,424332,+,1815,NC_000913.3
364,b0404,acpH,164.5658253,-0.328489509,0.302356938,-1.08642954,0.277288998,0.466182044,424337,424918,-,582,NC_000913.3
365,b0405,queA,309.9953149,0.597634413,0.283600423,2.107311432,0.035090593,0.111501531,425011,426081,+,1071,NC_000913.3
366,b0406,tgt,797.7035243,0.787023553,0.227531138,3.458970757,0.000542244,0.005209919,426137,427264,+,1128,NC_000913.3
367,b0407,yajC,760.5494152,-0.083769979,0.270141289,-0.310096911,0.756487261,0.865199299,427287,427619,+,333,NC_000913.3
368,b0408,secD,2077.902765,0.310622219,0.257843839,1.204691256,0.228322513,0.409200073,427647,429494,+,1848,NC_000913.3
369,b0409,secF,1131.519535,0.254775811,0.218442876,1.166326937,0.243482286,0.426911941,429505,430476,+,972,NC_000913.3
370,b0410,yajD,388.4925692,0.244175865,0.302528392,0.807117187,0.419598971,0.603674984,430605,430952,+,348,NC_000913.3
371,b0411,tsx,1281.182948,0.630466495,0.325150082,1.939001494,0.052501156,0.146561199,431129,432013,-,885,NC_000913.3
372,b0412,yajI,123.6600465,-0.207029281,0.302022861,-0.685475529,0.493043897,0.672634929,432312,432851,-,540,NC_000913.3
373,b0413,nrdR,583.6477736,0.100895125,0.250970697,0.402019543,0.687669644,0.822682826,433002,433451,+,450,NC_000913.3
374,b0414,ribD,1367.211974,0.164565721,0.242821445,0.677723177,0.497947228,0.676379482,433455,434558,+,1104,NC_000913.3
375,b0415,ribE,1237.78639,0.566186072,0.275777771,2.053051883,0.040067546,0.120859973,434647,435117,+,471,NC_000913.3
376,b0416,nusB,1468.02659,0.700572816,0.26777839,2.616241045,0.008890377,0.04049727,435137,435556,+,420,NC_000913.3
