,bname,gname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Start,End,Orientation,Length,Chr
213,b0232,yafN,63.21866178,-0.338183261,0.302886387,-1.11653503,0.264193184,0.531971929,252005,252298,+,294,NC_000913.3
214,b0233,yafO,45.10243848,0.302999908,0.382066132,0.79305618,0.427745092,0.677263062,252301,252699,+,399,NC_000913.3
215,b0234,yafP,22.91475227,0.189699829,0.432427614,0.438685743,0.660889259,NA,252709,253161,+,453,NC_000913.3
216,b0237,pepD,6011.838916,-0.096821237,0.29333062,-0.330075451,0.741342952,0.869347905,254259,255716,-,1458,NC_000913.3
217,b0238,gpt,602.6196461,1.094585667,0.483282369,2.26489882,0.023518889,0.155887203,255977,256435,+,459,NC_000913.3
218,b0239,frsA,1243.182201,0.33195295,0.19429167,1.708528981,0.087538234,0.300758357,256527,257771,+,1245,NC_000913.3
219,b4710,insB9,79.17869395,0.200028159,0.363823234,0.5497949,0.582460057,0.778990191,257923,258426,-,504,NC_000913.3
220,b4709,insA9,19.04400805,0.173669542,0.470182901,0.369365925,0.711854993,NA,258345,258620,-,276,NC_000913.3
221,b0241,phoE,80.58283142,0.427435694,0.365310409,1.170061633,0.241976167,0.510055336,259045,260100,-,1056,NC_000913.3
222,b0242,proB,844.3292492,-0.24069317,0.255364091,-0.942549006,0.345911634,0.611116611,260388,261491,+,1104,NC_000913.3
223,b0243,proA,1255.65055,-0.164423342,0.301228866,-0.54584192,0.585174605,0.780232806,261503,262756,+,1254,NC_000913.3
224,b0244,thrW,60.0473939,0.239616361,0.285490748,0.839313928,0.401293169,0.654652786,262871,262946,+,76,NC_000913.3
225,b0245,ykfI,44.71002862,0.480480136,0.386863264,1.241989563,0.214240413,0.477838508,263328,263669,-,342,NC_000913.3
226,b0246,yafW,21.03026984,0.073827358,0.550151033,0.13419471,0.893248609,NA,263690,264007,-,318,NC_000913.3
227,b0247,ykfG,16.66343614,-0.559312457,0.445491991,-1.255493855,0.209299538,NA,264256,264732,-,477,NC_000913.3
228,b0248,yafX,95.27213343,0.024261323,0.275056204,0.088204964,0.929713772,0.965086209,264748,265206,-,459,NC_000913.3
229,b0249,ykfF,41.72442276,0.409237927,0.31716144,1.290314253,0.19694157,0.455663619,265304,265543,-,240,NC_000913.3
230,b0250,ykfB,367.6062551,-0.333471987,0.211869975,-1.573946411,0.115499839,0.34826606,265620,266087,-,468,NC_000913.3
231,b0251,yafY,24.57002554,-0.168067979,0.460629178,-0.364866115,0.715211349,NA,266110,266553,-,444,NC_000913.3
232,b0252,yafZ,32.47138369,0.010176342,0.449841824,0.022622045,0.981951759,NA,267184,268005,-,822,NC_000913.3
233,b0253,ykfA,129.0029714,-0.118266171,0.24003404,-0.492705831,0.622220457,0.804718313,268097,268960,-,864,NC_000913.3
234,b0254,perR,86.05039145,0.398808599,0.336445676,1.185358076,0.2358759,0.502205937,269289,270182,-,894,NC_000913.3
235,b0256,insI1,499.3743644,0.153064556,0.276491538,0.553595808,0.579855496,0.776488052,270603,271754,+,1152,NC_000913.3
236,b4690,eyeA,45.89205244,-0.10595281,0.308906344,-0.342993312,0.731603491,0.865288584,272580,272654,+,75,NC_000913.3
237,b0258,ykfC,234.5850737,0.049325356,0.234359558,0.210468719,0.833301864,0.920740618,272847,273992,+,1146,NC_000913.3
238,b0259,insH1,1023.438642,0.12819571,0.221185868,0.579583637,0.56219543,0.76689514,274101,275081,-,981,NC_000913.3
239,b0260,mmuP,54.48746264,-0.088181925,0.428376991,-0.205851218,0.836907132,0.922279347,275325,276728,+,1404,NC_000913.3
240,b0261,mmuM,575.1966374,-0.104375394,0.264963719,-0.393923342,0.693637637,0.846998665,276715,277647,+,933,NC_000913.3
241,b0262,afuC,63.05667128,0.326013561,0.381601771,0.854329265,0.392922577,0.645819148,277756,278802,-,1047,NC_000913.3
242,b0264,insB2,115.6028372,0.338251608,0.396979056,0.852064115,0.394178508,0.647540135,279178,279681,-,504,NC_000913.3
243,b0265,insA2,29.34927349,0.436404568,0.475916023,0.916978095,0.359154119,NA,279600,279875,-,276,NC_000913.3
244,b0266,yagB,91.6899936,0.118919304,0.237213369,0.50131788,0.616147424,0.798724178,280385,280735,-,351,NC_000913.3
245,b0267,yagA,12.52272155,0.295232139,0.519382978,0.5684286,0.569743975,NA,280829,281983,-,1155,NC_000913.3
246,b0268,yagE,299.4376758,-0.750490066,0.356910904,-2.102737847,0.035488692,0.193686628,282278,283186,+,909,NC_000913.3
247,b0269,yagF,392.9959229,-0.490042469,0.321488342,-1.524293123,0.127435504,0.366076026,283201,285168,+,1968,NC_000913.3
248,b0270,yagG,58.97051871,-0.503490234,0.467301204,-1.077442621,0.281282572,0.549365292,285395,286777,+,1383,NC_000913.3
249,b0271,yagH,162.3118383,-0.359530627,0.396340448,-0.907125753,0.364340301,0.626291502,286789,288399,+,1611,NC_000913.3
250,b0272,xynR,122.6263474,0.362291538,0.225480623,1.606752426,0.108108688,0.333581618,288404,289162,-,759,NC_000913.3
251,b0273,argF,61.78998688,-0.396789728,0.339344357,-1.169283413,0.242289464,0.510166241,289301,290305,-,1005,NC_000913.3
252,b4688,ykgS,16.75751109,1.245689143,0.563133549,2.212067004,0.026962036,NA,290510,290638,+,129,NC_000913.3
253,b0274,insB3,106.6574889,0.391917732,0.444718554,0.881271377,0.378170955,0.636991901,290649,291152,-,504,NC_000913.3
254,b0275,insA3,27.11205883,0.296384132,0.378182822,0.783705961,0.433212664,NA,291071,291346,-,276,NC_000913.3
255,b0276,yagJ,234.514074,0.32316263,0.350691483,0.921501222,0.356788804,0.619535858,291500,292231,+,732,NC_000913.3
256,b0277,yagK,55.75110252,0.242989193,0.390903641,0.621608928,0.534199049,0.753265444,292322,292948,-,627,NC_000913.3
257,b0278,yagL,20.151177,0.647124343,0.491262736,1.31726731,0.187749039,NA,293220,293918,-,699,NC_000913.3
258,b0279,yagM,20.99779709,0.675589533,0.529025666,1.277044909,0.201586393,NA,293945,294799,-,855,NC_000913.3
259,b4729,ykgV,23.59980466,0.701176136,0.567387444,1.235797767,0.216533745,NA,294918,295142,-,225,NC_000913.3
260,b0280,yagN,301.187293,0.191138111,0.283430428,0.674373998,0.50007357,0.727667126,295139,295579,-,441,NC_000913.3
261,b0281,intF,397.1104879,-0.71671077,0.35442151,-2.022198851,0.043155813,0.211180763,295696,297096,-,1401,NC_000913.3
262,b0282,yagP,37.75907352,0.273591911,0.29844355,0.916729178,0.359284572,NA,297381,297791,-,411,NC_000913.3
263,b0283,paoD,57.46773672,-0.789736801,0.404479888,-1.952474834,0.050881856,0.228347841,297770,298726,-,957,NC_000913.3
264,b0284,paoC,126.0058261,-0.950482434,0.481296607,-1.974837178,0.048286628,0.22233307,298736,300934,-,2199,NC_000913.3
265,b0285,paoB,46.47909663,-1.129829608,0.49532982,-2.280964241,0.022550563,0.154425419,300931,301887,-,957,NC_000913.3
266,b0286,paoA,37.28524803,-1.08743877,0.610729289,-1.780557752,0.074984727,NA,301884,302573,-,690,NC_000913.3
267,b0287,yagU,347.6332453,-0.979887744,0.486609306,-2.013705311,0.044040482,0.213544418,302991,303605,+,615,NC_000913.3
268,b0288,ykgJ,20.44067284,0.321618123,0.46086229,0.697861661,0.485263713,NA,303853,304182,-,330,NC_000913.3
269,b0289,ecpE,58.94519438,0.051993973,0.271544242,0.191475145,0.848153352,0.928258238,304495,305205,-,711,NC_000913.3
270,b0290,ecpD,150.5537038,-0.067601926,0.253791305,-0.266368173,0.789955674,0.897233605,305174,306817,-,1644,NC_000913.3
271,b0291,ecpC,71.096569,-0.10856555,0.257218374,-0.422075406,0.672969979,0.836465595,306807,309332,-,2526,NC_000913.3
272,b0292,ecpB,10.75899837,-0.184323569,0.522107298,-0.353037718,0.724060164,NA,309358,310026,-,669,NC_000913.3
273,b0293,ecpA,81.62367884,0.14550253,0.275348831,0.528429806,0.597201054,0.790087331,310084,310671,-,588,NC_000913.3
274,b0296,ykgM,11.70294403,0.426741087,0.63577812,0.671210715,0.502086303,NA,312514,312777,-,264,NC_000913.3
275,b4671,ykgR,68.79006803,-1.097751333,0.770016098,-1.425621278,0.153977691,0.402871684,313141,313242,-,102,NC_000913.3
276,b0298,insE1,46.53031437,0.160714553,0.3652026,0.440069576,0.659886717,0.827577309,315291,315590,+,300,NC_000913.3
277,b0299,insF1,178.8533223,-0.134133366,0.345098424,-0.388681481,0.697511783,0.849897382,315587,316453,+,867,NC_000913.3
278,b0304,rclA,211.0946036,-1.382145724,0.404935496,-3.413249115,0.000641932,0.02137329,318676,320001,-,1326,NC_000913.3
279,b0305,rclR,55.14050426,-1.143761825,0.55649947,-2.055279273,0.039852038,0.203986421,320227,321081,+,855,NC_000913.3
280,b0306,ykgE,765.2527054,0.565997034,0.779366568,0.726226986,0.467699631,0.708132486,321608,322327,+,720,NC_000913.3
281,b0307,ykgF,1466.8294,0.361796241,0.718643121,0.503443546,0.614652462,0.798724178,322338,323765,+,1428,NC_000913.3
282,b0308,ykgG,467.5422994,0.163804476,0.789881824,0.207378459,0.835714304,0.921636022,323758,324453,+,696,NC_000913.3
283,b0310,ykgH,16.62802187,-1.742023295,0.999653228,-1.742627589,0.081398688,NA,324696,325364,-,669,NC_000913.3
284,b0311,betA,500.5203035,-2.113639179,0.558962592,-3.781360704,0.000155973,0.008655291,325577,327247,-,1671,NC_000913.3
285,b0312,betB,813.7614405,-1.95210476,0.551814634,-3.537609622,0.000403767,0.016305715,327261,328733,-,1473,NC_000913.3
286,b0313,betI,414.8992618,-2.064985729,0.539088785,-3.830511387,0.000127877,0.007910889,328747,329334,-,588,NC_000913.3
287,b0314,betT,568.1591237,-1.418260701,0.433047804,-3.275067299,0.001056368,0.028612107,329463,331496,+,2034,NC_000913.3
288,b0315,pdeL,69.44758425,-0.049019642,0.357340296,-0.137179161,0.890889182,0.945808862,332371,333459,+,1089,NC_000913.3
289,b0316,yahB,173.588805,0.307626674,0.325371083,0.945464087,0.344421997,0.610598023,333501,334433,-,933,NC_000913.3
290,b0318,yahD,53.64905063,-0.285071989,0.479102968,-0.595011946,0.551835486,0.763076716,335280,335885,+,606,NC_000913.3
291,b0319,yahE,14.58343238,-0.109279882,0.442599337,-0.246904756,0.804981935,NA,335925,336788,+,864,NC_000913.3
292,b0320,yahF,19.96483296,-0.807808109,0.358524114,-2.253148609,0.02424978,NA,336778,338325,+,1548,NC_000913.3
293,b0321,yahG,70.32499573,-0.244138812,0.336887759,-0.724688879,0.468642919,0.709054095,338325,339743,+,1419,NC_000913.3
294,b0322,yahH,32.90838781,-0.256971257,0.337929146,-0.760429398,0.446997956,NA,339769,340089,+,321,NC_000913.3
295,b0323,yahI,16.93918931,-0.106564749,0.433048532,-0.246080385,0.805620007,NA,340165,341115,+,951,NC_000913.3
296,b0324,yahJ,241.2706275,0.057770643,0.200969943,0.287459118,0.773760801,0.888032234,341125,342507,+,1383,NC_000913.3
297,b0325,yahK,884.0535235,-2.542974268,0.380326652,-6.686289936,2.29E-11,4.00E-08,342884,343933,+,1050,NC_000913.3
298,b0327,yahM,70.54802908,0.061892566,0.53506762,0.115672419,0.907912166,0.952027874,345404,345649,+,246,NC_000913.3
299,b0328,yahN,217.2971713,-0.058883585,0.561796614,-0.104812993,0.9165242,0.957343013,345666,346337,-,672,NC_000913.3
300,b0329,yahO,3298.899338,-0.396259016,0.621122181,-0.637972734,0.523491429,0.744862041,346484,346759,+,276,NC_000913.3
301,b0330,prpR,126.0973245,-1.29963933,0.559935821,-2.321050521,0.020284117,0.143840313,346857,348443,-,1587,NC_000913.3
302,b0331,prpB,15.79438892,-0.162613672,0.436924932,-0.372177598,0.709760624,NA,348682,349572,+,891,NC_000913.3
303,b0333,prpC,12.71361616,-0.383602787,0.430611946,-0.890831736,0.373019447,NA,350012,351181,+,1170,NC_000913.3
304,b0334,prpD,13.53891467,-0.421082683,0.435411685,-0.96709091,0.333498589,NA,351215,352666,+,1452,NC_000913.3
305,b0335,prpE,32.19102635,-0.54783888,0.372174365,-1.471995203,0.141022173,NA,352706,354592,+,1887,NC_000913.3
306,b0336,codB,42.31076914,0.094202109,0.312381376,0.301561219,0.762986575,0.882953017,354922,356181,+,1260,NC_000913.3
307,b0337,codA,396.0313101,-0.112193106,0.235820537,-0.475756299,0.634248007,0.81252784,356171,357454,+,1284,NC_000913.3
308,b0338,cynR,59.35786467,0.069444033,0.314448521,0.220843885,0.825213992,0.917867849,357791,358690,-,900,NC_000913.3
309,b0339,cynT,29.00479128,-0.277951887,0.356302574,-0.780100697,0.435331606,NA,358799,359458,+,660,NC_000913.3
310,b0340,cynS,14.77867017,-0.71532728,0.47949599,-1.491831622,0.135743292,NA,359489,359959,+,471,NC_000913.3
311,b0341,cynX,32.66329827,-0.731348365,0.320953409,-2.278674549,0.022686419,NA,359992,361146,+,1155,NC_000913.3
312,b0342,lacA,22.98312997,-1.073733798,0.487811478,-2.201124506,0.027727211,NA,361249,361860,-,612,NC_000913.3
313,b0343,lacY,36.10656941,-1.402465019,0.550111677,-2.549418739,0.010790265,NA,361926,363179,-,1254,NC_000913.3
314,b0344,lacZ,189.9335984,-1.455581494,0.515770672,-2.822148629,0.004770306,0.066442195,363231,366305,-,3075,NC_000913.3
315,b0345,lacI,399.2483614,-0.797016348,0.43400095,-1.83643918,0.066292729,0.264008118,366428,367510,-,1083,NC_000913.3
316,b0346,mhpR,371.253249,-1.790926121,0.678733365,-2.638629858,0.008324181,0.093375615,367587,368420,-,834,NC_000913.3
317,b0347,mhpA,17.8482448,-1.874688211,0.694158238,-2.700664069,0.00692012,NA,368611,370275,+,1665,NC_000913.3
318,b0349,mhpC,19.31396575,-1.038059803,0.681577374,-1.523025621,0.127752296,NA,371239,372105,+,867,NC_000913.3
319,b0350,mhpD,17.12184586,-1.497511035,0.540179611,-2.772246496,0.005567086,NA,372115,372924,+,810,NC_000913.3
320,b0351,mhpF,29.33591987,-1.078551204,0.444588385,-2.425954527,0.015268183,NA,372921,373871,+,951,NC_000913.3
321,b0352,mhpE,34.63792303,-0.74001493,0.359405297,-2.058998394,0.039494392,NA,373868,374881,+,1014,NC_000913.3
322,b0353,mhpT,69.64359149,0.317769938,0.296655023,1.071176663,0.284090003,0.552379671,375459,376670,+,1212,NC_000913.3
323,b0354,yaiL,214.6109372,-0.051504823,0.27135221,-0.189808009,0.849459579,0.928614975,376772,377311,+,540,NC_000913.3
324,b0355,frmB,120.1649918,-0.122255886,0.218052753,-0.56067114,0.575021744,0.773751123,377535,378368,-,834,NC_000913.3
325,b0356,frmA,564.2611198,-0.757308957,0.429128489,-1.764760383,0.077604046,0.282020523,378462,379571,-,1110,NC_000913.3
326,b0357,frmR,95.58975817,-0.688297144,0.398870725,-1.725614591,0.084416773,0.293452823,379606,379881,-,276,NC_000913.3
327,b0358,yaiO,46.61737204,-0.15161352,0.42247759,-0.358867604,0.719694136,0.860776839,380069,380842,-,774,NC_000913.3
328,b0360,insC1,102.3669263,-0.220326411,0.281675846,-0.782198455,0.434097952,0.683606505,381351,381716,+,366,NC_000913.3
329,b0361,insD1,186.4819876,-0.351602676,0.198495378,-1.771339358,0.076504286,0.278603109,381674,382579,+,906,NC_000913.3
330,b0363,yaiP,19.46813061,-0.274134788,0.509797613,-0.537732584,0.59076168,NA,382739,383935,-,1197,NC_000913.3
331,b0368,tauD,48.88983906,0.313680556,0.287482894,1.091127725,0.275216685,0.544267199,387795,388646,+,852,NC_000913.3
332,b0369,hemB,1072.671723,0.401277151,0.199849225,2.007899462,0.044653976,0.214732189,388753,389727,-,975,NC_000913.3
333,b4767,ytiB,18.71769295,0.280322469,0.571762292,0.490277992,0.623937198,NA,391592,391648,-,57,NC_000913.3
334,b0372,insF2,199.0723411,0.067079083,0.360216081,0.186219013,0.852273014,0.930236172,391739,392605,-,867,NC_000913.3
335,b0373,insE2,52.10204581,0.263010825,0.293919375,0.894840037,0.370872604,0.632473476,392602,392901,-,300,NC_000913.3
336,b0375,iprA,12.73307612,1.386337184,0.71812413,1.930497983,0.053545165,NA,394506,395129,+,624,NC_000913.3
337,b0376,ampH,357.4308871,0.080252897,0.290435262,0.276319397,0.782302759,0.892892734,395130,396287,-,1158,NC_000913.3
338,b0377,sbmA,242.9760762,0.523190842,0.251518225,2.080130942,0.037513524,0.198708001,396639,397859,+,1221,NC_000913.3
339,b0378,yaiW,461.6856153,0.501472512,0.203958223,2.458702109,0.013944027,0.119189038,397872,398966,+,1095,NC_000913.3
340,b0379,yaiY,122.7396477,0.930602033,0.484426947,1.921036885,0.054727058,0.235913432,399025,399333,-,309,NC_000913.3
341,b0380,yaiZ,321.9743498,0.012448089,0.288146863,0.043200502,0.965541705,0.985377875,399593,399805,+,213,NC_000913.3
342,b0381,ddlA,1035.554322,-0.073022989,0.229170155,-0.31864092,0.74999882,0.873525051,399829,400923,-,1095,NC_000913.3
343,b0382,iraP,254.7642555,-0.934482288,0.518230958,-1.803215872,0.071354319,0.272706319,401386,401646,+,261,NC_000913.3
344,b0383,phoA,263.6933288,-0.042788242,0.358475205,-0.119361791,0.904988732,0.950673259,401747,403162,+,1416,NC_000913.3
345,b0384,psiF,383.107535,-0.942219072,0.462316297,-2.038039929,0.04154594,0.207708991,403281,403601,+,321,NC_000913.3
346,b0385,dgcC,64.46556548,0.222224704,0.307610149,0.722423188,0.470034335,0.710129661,403703,404818,+,1116,NC_000913.3
347,b0386,proC,585.2781226,-0.250106126,0.322128258,-0.776417839,0.437502315,0.684562766,404835,405644,-,810,NC_000913.3
348,b0387,yaiI,400.9758285,0.703918007,0.271141626,2.596126671,0.00942813,0.09694336,405764,406222,+,459,NC_000913.3
349,b0388,aroL,755.4494702,1.457747301,0.466246239,3.126560988,0.001768638,0.038404714,406405,406929,+,525,NC_000913.3
350,b0389,yaiA,441.0700892,-0.003506135,0.405730075,-0.008641546,0.99310513,0.996525699,406979,407170,+,192,NC_000913.3
351,b0390,aroM,207.4772346,0.462868941,0.493015617,0.938852492,0.347806484,0.613012324,407428,408105,+,678,NC_000913.3
352,b0391,ppnP,940.3884038,0.198095751,0.277357443,0.714225475,0.475087767,0.713447952,408177,408461,+,285,NC_000913.3
353,b4732,ykiD,23.64059835,0.760217537,0.437905397,1.736031443,0.082558275,NA,408947,409030,+,84,NC_000913.3
354,b0393,rdgC,356.0216647,0.251656329,0.276933248,0.90872559,0.363494993,0.626291502,409108,410019,-,912,NC_000913.3
355,b0394,mak,369.3431864,-0.803926003,0.39946222,-2.012520743,0.044165072,0.213851929,410144,411052,+,909,NC_000913.3
356,b0396,araJ,126.8576605,-0.139728546,0.231522346,-0.603520778,0.546162297,0.758896419,411297,412481,-,1185,NC_000913.3
357,b0397,sbcC,477.4949953,0.194497756,0.207410555,0.937742806,0.3483766,0.613188628,412607,415753,-,3147,NC_000913.3
358,b0398,sbcD,219.7928778,0.177479357,0.225357599,0.787545472,0.43096262,0.68081578,415750,416952,-,1203,NC_000913.3
359,b0399,phoB,163.0804252,-0.42583054,0.223136401,-1.908386696,0.056341255,0.239330532,417142,417831,+,690,NC_000913.3
360,b0400,phoR,130.8767246,0.05548395,0.20690819,0.26815734,0.788578211,0.89658795,417889,419184,+,1296,NC_000913.3
361,b0401,brnQ,1323.787395,-0.254293885,0.284579735,-0.893576924,0.371548297,0.63300821,419591,420910,+,1320,NC_000913.3
362,b0402,proY,432.4589577,0.342908898,0.225095808,1.52339087,0.127660945,0.366416405,420986,422359,+,1374,NC_000913.3
363,b0403,malZ,225.2119859,-0.060168931,0.245808296,-0.244779904,0.806626855,0.905835775,422518,424332,+,1815,NC_000913.3
364,b0404,acpH,164.5658253,0.065863006,0.299891637,0.219622685,0.826165023,0.917978521,424337,424918,-,582,NC_000913.3
365,b0405,queA,309.9953149,0.664500337,0.283052187,2.34762481,0.018893542,0.138764334,425011,426081,+,1071,NC_000913.3
366,b0406,tgt,797.7035243,0.472423655,0.227829437,2.073584786,0.038117889,0.199949723,426137,427264,+,1128,NC_000913.3
367,b0407,yajC,760.5494152,-0.48143316,0.2705767,-1.77928536,0.07519299,0.276629988,427287,427619,+,333,NC_000913.3
368,b0408,secD,2077.902765,-0.070337594,0.257980593,-0.272646842,0.785124701,0.895236776,427647,429494,+,1848,NC_000913.3
369,b0409,secF,1131.519535,-0.246719876,0.218900033,-1.127089259,0.259704744,0.529403956,429505,430476,+,972,NC_000913.3
370,b0410,yajD,388.4925692,-0.282086813,0.303587664,-0.929177454,0.35279713,0.61657566,430605,430952,+,348,NC_000913.3
371,b0411,tsx,1281.182948,-0.339303506,0.325733502,-1.041659834,0.297569417,0.566066887,431129,432013,-,885,NC_000913.3
372,b0412,yajI,123.6600465,-0.019941814,0.2999779,-0.066477612,0.946997582,0.973163887,432312,432851,-,540,NC_000913.3
373,b0413,nrdR,583.6477736,0.241481315,0.250646478,0.963433907,0.335329817,0.602491422,433002,433451,+,450,NC_000913.3
374,b0414,ribD,1367.211974,0.35878431,0.242640101,1.47866865,0.139228895,0.382701375,433455,434558,+,1104,NC_000913.3
375,b0415,ribE,1237.78639,0.383006324,0.275854571,1.38843566,0.165004424,0.413087376,434647,435117,+,471,NC_000913.3
376,b0416,nusB,1468.02659,0.46235014,0.267865307,1.726054579,0.084337594,0.293452823,435137,435556,+,420,NC_000913.3
377,b0417,thiL,533.1644294,0.193561545,0.270497561,0.715575934,0.474253238,0.713113686,435634,436611,+,978,NC_000913.3
378,b0418,pgpA,1267.840942,0.429899351,0.263135427,1.633757023,0.10230988,0.324693445,436589,437107,+,519,NC_000913.3
379,b0419,yajO,3416.902608,-0.514716592,0.231165092,-2.226619026,0.025972746,0.162725307,437161,438135,-,975,NC_000913.3
