Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
wecA		0.8858222561179585	Output		wecA	886947.0	P9WMW5	RVBD_1302,rfe	decaprenyl-phosphate N-acetylglucosaminephosphotransferase	Basal machinery	P9WMW5	['GO:0016757', 'GO:0000287', 'GO:0030145', 'GO:0016780']	False	False	False	False
Rv3767c		0.9082645032311861	Output		Rv3767c	886101.0	P9WFH5	RVBD_3767c	S-adenosylmethionine-dependent methyltransferase	Basal machinery	P9WFH5	['GO:0008168']	False	False	False	False
Rv0789c		0.9082645032311861	Output		Rv0789c	885153.0	I6Y4U0	RVBD_0789c	hypothetical protein	Basal machinery	I6Y4U0	[]	False	False	False	False
fabD		0.9082645032311861	Output		fabD	888769.0	P9WNG5	RVBD_2243	malonyl CoA-acyl carrier protein transacylase	Basal machinery	P9WNG5	['GO:0004314']	False	False	False	False
sir		0.9082645032311861	Output		sir	885472.0	P9WJ03	sirA,nirA,RVBD_2391	sulfite reductase	Basal machinery	P9WJ03	['GO:0051539', 'GO:0020037', 'GO:0046872', 'GO:0050311', 'GO:0016002']	False	False	False	False
Rv2331A		0.9082645032311861	Output		Rv2331A	3205048.0	Q79FF7	RVBD_2331A	hypothetical protein	M1.39	Q79FF7	[]	False	False	False	False
Rv2288		0.9082645032311861	Output		Rv2288	887702.0	P9WLE5	RVBD_2288	hypothetical protein	Basal machinery	P9WLE5	[]	False	False	False	False
PE_PGRS39		0.9082645032311861	Output		PE_PGRS39	888961.0	L7N659	RVBD_2340c	PE-PGRS family protein PE_PGRS39	Basal machinery	L7N659	[]	False	False	False	False
phoU2		0.9082645032311861	Output		phoU2	885270.0	P9WI95	RVBD_0821c,phoY2	phosphate-transport system transcriptional regulator PhoY2	Basal machinery	P9WI95	['GO:0042803']	False	False	False	False
Rv0880	1.0		Input		Rv0880	885205.0	P9WMF1	RVBD_0880	HTH-type transcriptional regulator	Global regulator	P9WMF1	['GO:0003677', 'GO:0003700']	True	False	False	False
Rv0726c		1.0	Output		Rv0726c	888552.0	P9WFI7	RVBD_0726c	S-adenosylmethionine-dependent methyltransferase	Basal machinery	P9WFI7	['GO:0008168']	False	False	False	False
Rv2172c		1.0	Output		Rv2172c	888147.0	O53506	RVBD_2172c	hypothetical protein	Basal machinery	O53506	[]	False	False	False	False
groEL1	1.0	1.0	Middle	1.0	groEL1	887877.0	P9WPE9	groL1,RVBD_3417c,groEL-1	chaperonin GroEL	Basal machinery	P9WPE9	['GO:0005524', 'GO:0140662', 'GO:0016853', 'GO:0046872', 'GO:0003697', 'GO:0051082']	False	False	False	False
Rv0081	0.9130584781718761		Input		Rv0081	887012.0	P9WMI7	RVBD_0081	HTH-type transcriptional regulator	Global regulator	P9WMI7	['GO:0003677', 'GO:0003700']	True	False	False	False
dnaJ1		1.0	Output		dnaJ1	886495.0	P9WNV9	RVBD_0352	chaperone protein DnaJ	Basal machinery	P9WNV9	['GO:0005524', 'GO:0031072', 'GO:0051082', 'GO:0008270']	False	False	False	False
Rv0730		1.0	Output		Rv0730	888558.0	I6XW38	RVBD_0730	GCN5-like N-acetyltransferase	Basal machinery	I6XW38	['GO:0016747', 'GO:0005524', 'GO:0003677', 'GO:0034335']	False	False	False	False
yrbE3A		1.0	Output		yrbE3A	885948.0	O53965	RVBD_1964	integral membrane protein	Basal machinery	O53965	['GO:0005548']	False	False	False	False
erg3		1.0	Output		erg3	885880.0	P9WNZ9	RVBD_1814	membrane-bound C-5 sterol desaturase	Basal machinery	P9WNZ9	['GO:0005506', 'GO:0016491']	False	False	False	False
Rv1075c		1.0	Output		Rv1075c	887110.0	O53423	RVBD_1075c	hypothetical protein	Basal machinery	O53423	['GO:0008126', 'GO:0004622']	False	False	False	False
Rv1687c		1.0	Output		Rv1687c	885678.0	O33189	RVBD_1687c	ABC transporter ATP-binding protein	Basal machinery	O33189	['GO:0005524', 'GO:0016887']	False	False	False	False
vapB49		1.0	Output		vapB49	888787.0	P9WF15	RVBD_3181c	antitoxin VapB45	Basal machinery	P9WF15	['GO:0097351']	False	False	False	False
Rv2307c		1.0	Output		Rv2307c	885277.0	P9WLC7	RVBD_2307c	hypothetical protein	Basal machinery	P9WLC7	[]	False	False	False	False
Rv3675		1.0	Output		Rv3675	885155.0	I6YCQ7	RVBD_3675	membrane protein	Basal machinery	I6YCQ7	[]	False	False	False	False
Rv3613c		1.0	Output		Rv3613c	885124.0	O06270	RVBD_3613c	hypothetical protein	Basal machinery	O06270	[]	False	False	False	False
Rv3096		1.0	Output		Rv3096	888678.0	I6YB54	RVBD_3096	hypothetical protein	Basal machinery	I6YB54	[]	False	False	False	False
mgtC		1.0	Output		mgtC	885439.0	I6YBN6	RVBD_1811	Mg2+ transport P-type ATPase MgtC	Basal machinery	I6YBN6	[]	False	False	False	False
Rv0082		1.0	Output		Rv0082	886968.0	I6XUD2	RVBD_0082	oxidoreductase	Basal machinery	I6XUD2	['GO:0051539']	False	False	False	False
smtB		1.0	Output		smtB	888965.0	P9WMI5	RVBD_2358	HTH-type transcriptional regulator SmtB	Basal machinery	P9WMI5	['GO:0003677', 'GO:0003700', 'GO:0046872']	True	False	False	False
moaR1		1.0	Output		moaR1	888825.0	O05797	RVBD_3124	transcriptional regulator MoaR	M1.1	O05797	['GO:0003677']	False	False	False	False
Rv1672c		1.0	Output		Rv1672c	885700.0	O53919	RVBD_1672c	integral membrane transport protein	Basal machinery	O53919	['GO:0022857']	False	False	False	False
cmaA2		1.0	Output		cmaA2	887264.0	P9WPB5	RVBD_0503c,cma2,CMAS-2	cyclopropane mycolic acid synthase	Basal machinery	P9WPB5	['GO:0008825']	False	False	False	False
Rv0323c		1.0	Output		Rv0323c					Basal machinery		[]	False	False	False	False
ruvC		1.0	Output		ruvC	887418.0	P9WGV9	RVBD_2594c	crossover junction endodeoxyribonuclease RuvC	Basal machinery	P9WGV9	['GO:0008821', 'GO:0003677', 'GO:0000287']	False	False	False	False
gmhA		1.0	Output		gmhA	886905.0	P9WGG1	lpcA,RVBD_0113	phosphoheptose isomerase	Intermodular	P9WGG1	['GO:0097367', 'GO:0008968', 'GO:0008270']	False	False	False	False
PE_PGRS10		1.0	Output		PE_PGRS10	888662.0	P9WIG1		PE-PGRS family protein PE_PGRS10	Basal machinery	P9WIG1	[]	False	False	False	False
Rv2712c		1.0	Output		Rv2712c	888586.0	I6YE70	RVBD_2712c	hypothetical protein	Basal machinery	I6YE70	[]	False	False	False	False
Rv1048c		1.0	Output		Rv1048c	885295.0	P96353	RVBD_1048c	hypothetical protein	Basal machinery	P96353	[]	False	False	False	False
grpE		1.0	Output		grpE	886497.0	P9WMT5	RVBD_0351	protein GrpE	Basal machinery	P9WMT5	['GO:0000774', 'GO:0042803', 'GO:0051087', 'GO:0051082']	False	False	False	False
ftsZ		1.0	Output		ftsZ	888369.0	P9WN95	RVBD_2150c	cell division protein FtsZ	M19	P9WN95	['GO:0005525', 'GO:0003924', 'GO:0000287']	False	False	False	False
Rv0744c		1.0	Output		Rv0744c	888648.0	O53807	RVBD_0744c	transcriptional regulator	Basal machinery	O53807	['GO:0003677']	False	False	False	False
Rv3831		1.0	Output		Rv3831	886161.0	P96247	RVBD_3831	hypothetical protein	Basal machinery	P96247	[]	False	False	False	False
rsdA		1.0	Output		rsdA	887925.0	P9WJ71	RVBD_3413c	anti-sigma-D factor RsdA	Basal machinery	P9WJ71	[]	False	False	False	False
Rv3844		1.0	Output									[]	False	False	False	False
lprJ		1.0	Output		lprJ	885670.0	O33192	RVBD_1690	lipoprotein LprJ	Basal machinery	O33192	[]	False	False	False	False
Rv3728		1.0	Output		Rv3728	885271.0	O69695	RVBD_3728	membrane protein	M1.16	O69695	['GO:0004622', 'GO:0022857']	False	False	False	False
lprD		1.0	Output		lprD	886852.0	P9WK51	RVBD_1343c	lipoprotein LprD	Basal machinery	P9WK51	[]	False	False	False	False
alkA		1.0	Output		alkA	886916.0	P9WJW3	ada,RVBD_1317c	bifunctional regulatory protein/DNA repair enzyme AlkA	Basal machinery	P9WJW3	['GO:0032131', 'GO:0008725', 'GO:0043916', 'GO:0003700', 'GO:0008168', 'GO:0043565', 'GO:0008270']	True	False	False	False
Rv3005c		1.0	Output		Rv3005c	887305.0	I6YAV3	RVBD_3005c	hypothetical protein	Basal machinery	I6YAV3	[]	False	False	False	False
fmt		1.0	Output		fmt	886706.0	P9WND3	RVBD_1406	methionyl-tRNA formyltransferase	Basal machinery	P9WND3	['GO:0004479']	False	False	False	False
Rv1190		1.0	Output		Rv1190	886049.0	O86348	RVBD_1190	hypothetical protein	Basal machinery	O86348	['GO:0016787']	False	False	False	False
vapC49		1.0	Output		vapC49	887946.0	P9WF51	RVBD_3180c	ribonuclease VapC45	Basal machinery	P9WF51	['GO:0000287', 'GO:0004540']	False	False	False	False
vapB28		1.0	Output		vapB28	887895.0	P9WJ39	RVBD_0608	antitoxin VapB28	Basal machinery	P9WJ39	[]	False	False	False	False
Rv0579		1.0	Output		Rv0579	887738.0	O53776	RVBD_0579	hypothetical protein	Basal machinery	O53776	[]	False	False	False	False
Rv3811		1.0	Output		Rv3811	886137.0	Q79F96	RVBD_3811	hypothetical protein	M1.22	Q79F96	['GO:0008745', 'GO:0008270']	False	False	False	False
Rv2302		1.0	Output		Rv2302	885154.0	P9WLD5	RVBD_2302	hypothetical protein	Basal machinery	P9WLD5	[]	False	False	False	False
PE_PGRS57		1.0	Output		PE_PGRS57	888294.0	Q6MWW6		PE-PGRS family protein PE_PGRS57	Basal machinery	Q6MWW6	[]	False	False	False	False
Rv3527		1.0	Output		Rv3527	888295.0	I6XHG6	RVBD_3527	hypothetical protein	Basal machinery	I6XHG6	[]	False	False	False	False
Rv0293c		1.0	Output		Rv0293c	886594.0	O53697	RVBD_0293c	hypothetical protein	Basal machinery	O53697	['GO:0052689']	False	False	False	False
sthA		1.0	Output		sthA	887355.0	P9WHH5	RVBD_2713	pyridine nucleotide transhydrogenase	Basal machinery	P9WHH5	['GO:0004148', 'GO:0050660', 'GO:0003957']	False	False	False	False
cyp130		1.0	Output		cyp130	887059.0	P9WPN5	RVBD_1256c	cytochrome P450 Cyp130	Basal machinery	P9WPN5	['GO:0036199', 'GO:0020037', 'GO:0005506', 'GO:0008395']	False	False	False	False
Rv3055		1.0	Output		Rv3055	888882.0	P95103	RVBD_3055	TetR family transcriptional regulator	Basal machinery	P95103	['GO:0003700', 'GO:0000976']	True	False	False	False
fadE23		1.0	Output		fadE23	887417.0	P95186	RVBD_3140	acyl-CoA dehydrogenase FadE23	M1.33	P95186	['GO:0003995']	False	False	False	False
fadE20		1.0	Output		fadE20	887866.0	O33229	RVBD_2724c	acyl-CoA dehydrogenase FadE20	Basal machinery	O33229	['GO:0003995', 'GO:0050660']	False	False	False	False
Rv2148c		1.0	Output		Rv2148c	888127.0	P9WFQ7	RVBD_2148c	hypothetical protein	M1.39	P9WFQ7	['GO:0030170']	False	False	False	False
rubB		1.0	Output		rubB	888744.0	I6YFL7	RVBD_3250c	rubredoxin RubB	Basal machinery	I6YFL7	['GO:0009055', 'GO:0005506']	False	False	False	False
Rv1688		1.0	Output		Rv1688	885679.0	P9WJP7	RVBD_1688,mpg	3-methyladenine DNA glycosylase	Basal machinery	P9WJP7	['GO:0003905', 'GO:0003677']	False	False	False	False
Rv1265		1.0	Output		Rv1265	887058.0	P9WM49	RVBD_1265	hypothetical protein	Basal machinery	P9WM49	[]	False	False	False	False
PE_PGRS38		1.0	Output		PE_PGRS38	887300.0	L7N6A1	RVBD_2162c	PE-PGRS family protein PE_PGRS38	M3	L7N6A1	[]	False	False	False	False
Rv2809		1.0	Output		Rv2809	888909.0	I6YEF3	RVBD_2809	hypothetical protein	Basal machinery	I6YEF3	[]	False	False	False	False
Rv1920		1.0	Output		Rv1920	885416.0	O53962	RVBD_1920	membrane protein	Basal machinery	O53962	['GO:0016746']	False	False	False	False
sufC		1.0	Output		sufC	886571.0	O53154	RVBD_1463	ABC transporter ATP-binding protein	Basal machinery	O53154	['GO:0005524', 'GO:0016887']	False	False	False	False
mftE		1.0	Output		mftE	888314.0	P9WP59	RVBD_0695	mycofactocin system creatinine amidohydrolase family protein MftE	Basal machinery	P9WP59	['GO:0016811', 'GO:0046872', 'GO:0008233']	False	False	False	False
Rv1424c		1.0	Output		Rv1424c	886685.0	P9WLX7	RVBD_1424c	membrane protein	Basal machinery	P9WLX7	[]	False	False	False	False
nuoB		1.0	Output		nuoB	888791.0	P9WJH1	RVBD_3146	NADH-quinone oxidoreductase subunit B	Basal machinery	P9WJH1	['GO:0051539', 'GO:0005506', 'GO:0008137', 'GO:0050136', 'GO:0048038']	False	False	False	False
Rv2100		1.0	Output		Rv2100	888454.0	P9WLJ3	RVBD_2100	hypothetical protein	Basal machinery	P9WLJ3	[]	False	False	False	False
cyp125		1.0	Output		cyp125	887782.0	P9WPP1	RVBD_3545c	steroid C26-monooxygenase	M17	P9WPP1	['GO:0036199', 'GO:0020037', 'GO:0005506', 'GO:0008395']	False	False	False	False
Rv1425		1.0	Output		Rv1425	886668.0	P9WKC1	RVBD_1425	diacyglycerol O-acyltransferase	Basal machinery	P9WKC1	['GO:0004144', 'GO:0008374']	False	False	False	False
ddn		1.0	Output		ddn	887496.0	P9WP15	RVBD_3547	deazaflavin-dependent nitroreductase	Basal machinery	P9WP15	['GO:0070967', 'GO:0016491']	False	False	False	False
Rv0188		1.0	Output		Rv0188	886776.0	O07432	RVBD_0188	transmembrane protein	M2	O07432	[]	False	False	False	False
csoR	1.0	1.0	Middle	1.0	csoR	885312.0	P9WP49	RVBD_0967,croR	copper-sensing transcriptional repressor CsoR	Global regulator	P9WP49	['GO:0005507', 'GO:0097077', 'GO:0003677', 'GO:0001217', 'GO:0000976']	True	False	False	False
qcrB		1.0	Output		qcrB	887400.0	P9WP37	RVBD_2196	ubiquinol-cytochrome C reductase cytochrome subunit B	Basal machinery	P9WP37	['GO:0046872', 'GO:0008121']	False	False	False	False
Rv0837c		1.0	Output		Rv0837c	885109.0	I6Y4Y1	RVBD_0837c	hypothetical protein	Basal machinery	I6Y4Y1	[]	False	False	False	False
Rv0047c	1.0	1.0	Middle	1.0	Rv0047c	887031.0	P71704	RVBD_0047c	hypothetical protein	Global regulator	P71704	[]	False	False	False	False
nrp		1.0	Output		nrp	886951.0	Q10896	RVBD_0101	peptide synthetase Nrp	Basal machinery	Q10896	['GO:0005524', 'GO:0016874', 'GO:0031177', 'GO:0016740']	False	False	False	False
rpmD		1.0	Output		rpmD	888505.0	P9WHA3	RVBD_0722	50S ribosomal protein L30	M1.1	P9WHA3	['GO:0003735']	False	False	False	False
ino1		1.0	Output		ino1	887028.0	P9WKI1	RVBD_0046c	inositol-3-phosphate synthase	Basal machinery	P9WKI1	['GO:0004512', 'GO:0008270']	False	False	False	False
Rv3655c		1.0	Output		Rv3655c					Basal machinery		[]	False	False	False	False
Rv3833	1.0	1.0	Middle	1.0	Rv3833	886162.0	P96245	RVBD_3833	AraC family transcriptional regulator	M9	P96245	['GO:0003700', 'GO:0043565']	True	False	False	False
Rv2324	1.0		Input		Rv2324	885060.0	P71888	RVBD_2324	AsnC family transcriptional regulator	Global regulator	P71888	['GO:0043565']	False	False	False	False
Rv2803		1.0	Output		Rv2803	888416.0	I6XFC2	RVBD_2803	hypothetical protein	Basal machinery	I6XFC2	['GO:0003677']	False	False	False	False
gcvP		1.0	Output		gcvP	885716.0	P9WN53	gcvB,RVBD_1832	glycine dehydrogenase	Basal machinery	P9WN53	['GO:0016594', 'GO:0004375', 'GO:0030170']	False	False	False	False
Rv2646		1.0	Output		Rv2646	887706.0	I6XEU5	RVBD_2646	integrase	Basal machinery	I6XEU5	['GO:0003677', 'GO:0009009']	False	False	False	False
Rv2645		1.0	Output		Rv2645	887799.0	P9WL51	RVBD_2645	hypothetical protein	Basal machinery	P9WL51	[]	False	False	False	False
lpqR		1.0	Output		lpqR	885417.0	O53850	RVBD_0838	lipoprotein LpqR	Basal machinery	O53850	['GO:0160237', 'GO:0008237', 'GO:0008270']	False	False	False	False
Rv2311		1.0	Output		Rv2311	885168.0	P9WLC1	RVBD_2311	hypothetical protein	Basal machinery	P9WLC1	[]	False	False	False	False
Rv2312		1.0	Output		Rv2312	885152.0	P9WLB9	RVBD_2312	hypothetical protein	Basal machinery	P9WLB9	[]	False	False	False	False
Rv1773c	1.0	1.0	Middle	1.0	Rv1773c	885342.0	O06806	RVBD_1773c	transcriptional regulator	M1.5	O06806	['GO:0003677', 'GO:0003700']	True	False	False	False
Rv1774		1.0	Output		Rv1774	885367.0	O33177	RVBD_1774	oxidoreductase	M1.5	O33177	['GO:0071949', 'GO:0016491']	False	False	False	False
Rv3160c	1.0		Input		Rv3160c	888797.0	O53310	RVBD_3160c	TetR family transcriptional regulator	M1.22	O53310	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv3161c		1.0	Output		Rv3161c	888800.0	O53311	RVBD_3161c	dioxygenase	Intermodular	O53311	['GO:0051537', 'GO:0051213', 'GO:0005506', 'GO:0004497', 'GO:0016705']	False	False	False	False
Rv2017	1.0		Input		Rv2017	888435.0	O53463	RVBD_2017	transcriptional regulator	M13	O53463	['GO:0003677']	False	False	False	False
Rv2016		1.0	Output		Rv2016	888630.0	O53462	RVBD_2016	hypothetical protein	M13	O53462	[]	False	False	False	False
Rv3173c	1.0	1.0	Middle	1.0	Rv3173c	888844.0	O53323	RVBD_3173c	TetR/Acr family transcriptional regulator	M1.31	O53323	['GO:0003700', 'GO:0000976']	True	False	False	False
tcrA	1.0	1.0	Middle	1.0	tcrA	887870.0	O07776	RVBD_0602c	two component DNA binding transcriptional regulator TcrA	Global regulator	O07776	['GO:0000156', 'GO:0000976']	False	False	False	True
Rv2280		1.0	Output		Rv2280	887601.0	P9WIT1	RVBD_2280		Basal machinery	P9WIT1	['GO:0071949', 'GO:0016491']	False	False	False	False
nadE		1.0	Output		nadE	885808.0	P9WJJ3	RVBD_2438c	glutamine-dependent NAD(+) synthetase	Basal machinery	P9WJJ3	['GO:0005524', 'GO:0004359', 'GO:0042802', 'GO:0003952', 'GO:0008795']	False	False	False	False
Rv0603		1.0	Output		Rv0603	887863.0	O07775	RVBD_0603	exported protein	Basal machinery	O07775	[]	False	False	False	False
tcrX	1.0	1.0	Middle	1.0	tcrX	886100.0	O69730	RVBD_3765c	two component transcriptional regulator TcrX	Global regulator	O69730	['GO:0000156', 'GO:0000976']	False	False	False	True
Rv0095c		1.0	Output		Rv0095c	886940.0	Q10891	RVBD_0095c	hypothetical protein	M1.38	Q10891	[]	False	False	False	False
esxR		1.0	Output		esxR	888926.0	P9WNI9	RVBD_3019c	ESAT-6 like protein EsxR	Basal machinery	P9WNI9	[]	False	False	False	False
Rv0455c		1.0	Output		Rv0455c	886314.0	O53740	RVBD_0455c	hypothetical protein	Basal machinery	O53740	[]	False	False	False	False
Rv2300c		1.0	Output		Rv2300c	887880.0	P9WLD7	RVBD_2300c	metallo-hydrolase	Basal machinery	P9WLD7	['GO:0016787', 'GO:0046872']	False	False	False	False
ramB	1.0	1.0	Middle	1.0	ramB	886320.0	P9WMI1	RVBD_0465c	HTH-type transcriptional regulator	Global regulator	P9WMI1	['GO:0003677', 'GO:0003700']	True	False	False	False
pstS3		1.0	Output		pstS3	885366.0	P9WGT7	phoS2,RVBD_0928	phosphate ABC transporter substrate-binding lipoprotein PstS	Basal machinery	P9WGT7	['GO:0042301']	False	False	False	False
Rv0466		1.0	Output		Rv0466	886294.0	O53751	RVBD_0466	hypothetical protein	Basal machinery	O53751	['GO:0047617']	False	False	False	False
pstC2		1.0	Output		pstC2	885585.0	P9WG05	RVBD_0929	phosphate ABC transporter permease PstC	Basal machinery	P9WG05	['GO:0005315']	False	False	False	False
Rv0464c		1.0	Output		Rv0464c	886296.0	O53749	RVBD_0464c	hypothetical protein	Basal machinery	O53749	['GO:0051920']	False	False	False	False
Rv1049	1.0	1.0	Middle	1.0	Rv1049	886091.0	I6Y5H3	RVBD_1049	transcriptional repressor	Global regulator	I6Y5H3	['GO:0003700']	True	False	False	False
Rv0688		1.0	Output		Rv0688	888280.0	P95034	RVBD_0688	ferredoxin reductase	Basal machinery	P95034	['GO:0009055', 'GO:0008860', 'GO:0050660', 'GO:0051287', 'GO:0016651']	False	False	False	False
vapC3		1.0	Output		vapC3	887534.0	P9WFB7	RVBD_0549c	ribonuclease VapC3	Basal machinery	P9WFB7	['GO:0000287', 'GO:0004540']	False	False	False	False
vapB3		1.0	Output		vapB3	887515.0	P9WJ59	RVBD_0550c	antitoxin VapB3	Basal machinery	P9WJ59	[]	False	False	False	False
Rv0175		1.0	Output		Rv0175	886801.0	O07419	RVBD_0175	Mce associated membrane protein	Basal machinery	O07419	[]	False	False	False	False
lexA		1.0	Output		lexA	888169.0	P9WHR7	RVBD_2720	repressor LexA	Basal machinery	P9WHR7	['GO:0003677', 'GO:0001217', 'GO:0043565', 'GO:0004252']	True	False	False	False
Rv1050		1.0	Output		Rv1050	887146.0	O53398	RVBD_1050	oxidoreductase	Basal machinery	O53398	['GO:0016491']	False	False	False	False
Rv1277		1.0	Output		Rv1277	887001.0	Q50699	RVBD_1277	hypothetical protein	Basal machinery	Q50699	['GO:0003677', 'GO:0004529']	False	False	False	False
Rv1780		1.0	Output		Rv1780	885851.0	O53931	RVBD_1780	hypothetical protein	Basal machinery	O53931	[]	False	False	False	False
Rv1176c	1.0	1.0	Middle	1.0	Rv1176c	886080.0	O50432	RVBD_1176c	hypothetical protein	M1.30	O50432	['GO:0003677']	False	False	False	False
virS	1.0	1.0	Middle	1.0	virS	888657.0	P9WMJ3	RVBD_3082c	HTH-type transcriptional regulator VirS	M21	P9WMJ3	['GO:0003700', 'GO:0000976']	True	False	False	False
Rv1460	1.0	1.0	Middle	1.0	Rv1460	886573.0	O53151	RVBD_1460	transcriptional regulator	M1.2	O53151	['GO:0000987', 'GO:0098531']	True	False	False	False
Rv1353c	1.0		Input		Rv1353c	886827.0	P9WMD3	RVBD_1353c	HTH-type transcriptional regulator	Global regulator	P9WMD3	['GO:0003700', 'GO:0000976']	True	False	False	False
dhaA		1.0	Output		dhaA	888599.0	P9WMR9	RVBD_2579	haloalkane dehalogenase	Basal machinery	P9WMR9	['GO:0018786', 'GO:0016787']	False	False	False	False
Rv1567c		1.0	Output		Rv1567c	886349.0	O06623	RVBD_1567c	membrane protein	Basal machinery	O06623	[]	False	False	False	False
xseB		1.0	Output		xseB	886005.0	P9WF29	RVBD_1107c	exodeoxyribonuclease VII small subunit	Basal machinery	P9WF29	['GO:0008855']	False	False	False	False
Rv2567		1.0	Output		Rv2567	888578.0	P9WL97	RVBD_2567	alanine/leucine-rich protein	Basal machinery	P9WL97	[]	False	False	False	False
Rv1401		1.0	Output		Rv1401	886733.0	P9WG51	RVBD_1401	membrane protein	Basal machinery	P9WG51	['GO:0016787']	False	False	False	False
ephD		1.0	Output		ephD	887472.0	P9WGS3	RVBD_2214c	oxidoreductase EphD	Basal machinery	P9WGS3	['GO:0016491']	False	False	False	False
otsA		1.0	Output		otsA	888404.0	P9WN11	RVBD_3490	trehalose-phosphate synthase	Basal machinery	P9WN11	['GO:0047260', 'GO:0003825', 'GO:0030145']	False	False	False	False
Rv3753c		1.0	Output		Rv3753c	885505.0	O69720	RVBD_3753c	hypothetical protein	Basal machinery	O69720	[]	False	False	False	False
modA		1.0	Output		modA	885655.0	P9WGU3	RVBD_1857	molybdate ABC transporter substrate-binding lipoprotein ModA	Basal machinery	P9WGU3	['GO:0046872', 'GO:0030973']	False	False	False	False
hemA		1.0	Output		hemA	887292.0	P9WMP7	RVBD_0509	glutamyl-tRNA reductase	Basal machinery	P9WMP7	['GO:0008883', 'GO:0050661']	False	False	False	False
folP2		1.0	Output		folP2	887447.0	P9WNC9	RVBD_1207	dihydropteroate synthase	Basal machinery	P9WNC9	[]	False	False	False	False
ppe23		1.0	Output		ppe23	885070.0	P9WI17	PPE23,RVBD_1706c	PPE family protein PPE23	Basal machinery	P9WI17	[]	False	False	False	False
nlhH		1.0	Output		nlhH	886731.0	P9WK87	lipH,RVBD_1399c	carboxylesterase NlhH	Basal machinery	P9WK87	['GO:0008126', 'GO:0106435', 'GO:0034338']	False	False	False	False
rplM		1.0	Output		rplM	887584.0	P9WHE1	RVBD_3443c	50S ribosomal protein L13	Basal machinery	P9WHE1	['GO:0003729', 'GO:0003735']	False	False	False	False
Rv1856c		1.0	Output		Rv1856c	885708.0	P9WGQ1	RVBD_1856c	oxidoreductase	Basal machinery	P9WGQ1	['GO:0016616']	False	False	False	False
Rv2576c		1.0	Output		Rv2576c	887251.0	P9WL83	RVBD_2576c	membrane protein	Basal machinery	P9WL83	[]	False	False	False	False
Rv3162c		1.0	Output		Rv3162c	888756.0	O53312	RVBD_3162c	integral membrane protein	Basal machinery	O53312	[]	False	False	False	False
fadE29		1.0	Output		fadE29	888131.0	P71858	RVBD_3543c	acyl-CoA dehydrogenase FadE29	Basal machinery	P71858	['GO:0071949', 'GO:0016627']	False	False	False	False
menB		1.0	Output		menB	887529.0	P9WNP5	RVBD_0548c	1,4-dihydroxy-2-naphthoyl-CoA synthase	Basal machinery	P9WNP5	['GO:0008935']	False	False	False	False
pks4		1.0	Output		pks4	886081.0	L0T647		polyketide beta-ketoacyl synthase	Basal machinery	L0T647	[]	False	False	False	False
Rv0998		1.0	Output		Rv0998	885385.0	O05581	RVBD_0998	acetyltransferase	Basal machinery	O05581	['GO:0016407', 'GO:0016746', 'GO:0030552', 'GO:0003700', 'GO:0046872']	True	False	False	False
Rv1637c		1.0	Output		Rv1637c	885132.0	O06154	RVBD_1637c	hypothetical protein	Basal machinery	O06154	['GO:0004416']	False	False	False	False
uvrA		1.0	Output		uvrA	885685.0	P9WQK7	RVBD_1638	excinuclease ABC subunit UvrA	Basal machinery	P9WQK7	['GO:0005524', 'GO:0016887', 'GO:0003677', 'GO:0009381', 'GO:0008270']	False	False	False	False
Rv2232		1.0	Output		Rv2232	887597.0	P9WPI9	ptkA,RVBD_2232	protein tyrosine kinase transcriptional regulator PtkA	Basal machinery	P9WPI9	['GO:0005524', 'GO:0004713']	False	False	False	False
Rv0272c		1.0	Output		Rv0272c	886635.0	P95229	RVBD_0272c	hypothetical protein	Basal machinery	P95229	['GO:0016298']	False	False	False	False
Rv3603c		1.0	Output		Rv3603c	885583.0	O06279	RVBD_3603c	alanine/leucine-rich protein	Basal machinery	O06279	[]	False	False	False	False
cysK1		1.0	Output		cysK1	886016.0	P9WP55	cysK,RVBD_2334	O-acetylserine sulfhydrylase	Basal machinery	P9WP55	['GO:0004124', 'GO:0080146', 'GO:0030170']	False	False	False	False
vapC47		1.0	Output		vapC47	887900.0	P9WF49	RVBD_3408	ribonuclease VapC47	Basal machinery	P9WF49	['GO:0000287', 'GO:0004540']	False	False	False	False
ponA2		1.0	Output		ponA2	885751.0	I6YGX2	RVBD_3682	bifunctional penicillin-insensitive transglycosylase/penicillin-sensitive transpeptidase	Basal machinery	I6YGX2	['GO:0004180', 'GO:0008658', 'GO:0008955']	False	False	False	False
fecB		1.0	Output		fecB	888745.0	O53291	RVBD_3044	FeIII-dicitrate-binding periplasmic lipoprotein	Basal machinery	O53291	[]	False	False	False	False
trcS		1.0	Output		trcS	887790.0	P96368	RVBD_1032c	two component sensor histidine kinase TrcS	Basal machinery	P96368	['GO:0005524', 'GO:0005509', 'GO:0030145', 'GO:0000155', 'GO:0004672']	False	False	False	False
